image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_1_entropy,cluster_2_entropy
317,color recognition,What color is his hat?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,45,0.42549868081065767,-0.10693359375,blue,0,,,,,,,,,
318,color recognition,What color is the jacket?,green,http://images.cocodataset.org/train2014/COCO_train2014_000000131084.jpg,0,53,0.9713937801058108,-0.375,green,0,,,,,,,,,
319,color recognition,What color is the sky?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,50,0.4065748193728484,-0.2080078125,gray,0,,,,,,,,,
320,color recognition,What color is his coat?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,27,0.9883552252605069,-0.10693359375,blue,0,,,,,,,,,
321,color recognition,What color is the bear?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000137045.jpg,0,40,0.3412746395322596,-0.12451171875,black,0,,,,,,,,,
322,color recognition,What color are the leaves?,green,http://images.cocodataset.org/train2014/COCO_train2014_000000262171.jpg,0,35,0.2970010831285299,-0.15625,green,0,,,,,,,,,
323,color recognition,What color is the umbrella?,pink,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,0,74,0.5057405370268383,-0.1337890625,pink,0,,,,,,,,,
324,color recognition,What color is the vase?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,57,0.42670758621102317,-0.12451171875,white,0,,,,,,,,,
325,color recognition,What color is the napkin?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,1,28,0.38805050067784624,-0.111328125,white,1,15.0,0.13142857142857142,0.9654013672997089,,,,,,
326,color recognition,What color is the refrigerator?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,0,44,0.403819618744263,-0.302734375,silver,0,,,,,,,,,
327,color recognition,What color is the plane?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,0,28,0.30143864980248886,-0.796875,red,0,,,,,,,,,
328,color recognition,What color horse is closer to the camera?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000000049.jpg,0,56,0.44085665293713355,-0.232421875,black,0,,,,,,,,,
329,color recognition,What color is the girl's shirt?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,0,33,0.4024338213496565,-0.287109375,blue,0,,,,,,,,,
330,color recognition,What color are the flowers?,yellow and white,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,0,35,0.28995047241540073,-0.83984375,white,0,,,,,,,,,
331,color recognition,What colors are the flowers?,yellow and white,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,0,36,0.3061689234195078,-0.828125,yellow,0,,,,,,,,,
332,color recognition,What color is the animal?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000262204.jpg,0,40,0.3832051948332261,-0.12890625,gray,0,,,,,,,,,
333,color recognition,What color is the plane?,red and white,http://images.cocodataset.org/train2014/COCO_train2014_000000131133.jpg,0,20,0.31520507954291477,-0.3359375,red,0,,,,,,,,,
334,color recognition,What color are the seats?,tan,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,0,49,0.4483036770341251,-1.1875,tan,0,,,,,,,,,
335,color recognition,What color is the middle vase?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,42,0.41039441139995697,-0.1611328125,blue,0,,,,,,,,,
336,color recognition,What color is the window frame?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,37,0.3218866956639343,-0.85546875,white,0,,,,,,,,,
337,color recognition,What color is the sign?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000131160.jpg,0,53,0.40571093433972105,-0.26171875,white,0,,,,,,,,,
338,color recognition,What color is the tray?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,45,0.3747775863182967,-0.1650390625,white,0,,,,,,,,,
339,color recognition,What color is the bathroom?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,41,0.3607190983583521,-0.546875,yellow,0,,,,,,,,,
340,color recognition,What color is the wall?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,44,0.3807871255728915,-0.58203125,yellow,0,,,,,,,,,
341,color recognition,What color are the bathroom walls?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,47,0.4087715572265199,-0.54296875,yellow,0,,,,,,,,,
342,color recognition,What color is the sofa?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,53,0.46269971001377863,-1.2109375,tan,0,,,,,,,,,
343,color recognition,What color is the man's shirt in the front of the photo?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,72,0.5269193474837601,-0.6328125,black,0,,,,,,,,,
344,color recognition,What color is the traffic signal?,green,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,22,0.34375,-0.81640625,yellow,0,,,,,,,,,
345,color recognition,What color is the woman's sweater?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,0,30,0.2773557954666519,-1.1640625,gray,0,,,,,,,,,
346,color recognition,What color are the chairs?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,25,0.2647597761687137,-0.11572265625,blue,0,,,,,,,,,
347,color recognition,What color is the building?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,35,0.3534774413893479,-0.1748046875,red,0,,,,,,,,,
348,color recognition,What color are the flowers?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,34,0.3308731822314192,-1.015625,red,0,,,,,,,,,
349,color recognition,What color is the clock tower in this photo?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,45,0.3678849921965831,-0.34765625,white,0,,,,,,,,,
350,color recognition,What color plate is this?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,0,42,0.39930659981644084,-0.142578125,white,0,,,,,,,,,
351,color recognition,What color are the skis?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,67,0.4564178914582397,-0.1376953125,yellow,0,,,,,,,,,
352,color recognition,What color is the man's hat?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,74,0.4827023542506901,-0.2216796875,black,0,,,,,,,,,
353,color recognition,What color is the woman's shorts?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,35,0.37338625520254176,-0.1474609375,black,0,,,,,,,,,
354,color recognition,What color is the girl's hair?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131208.jpg,0,57,0.4741349769595788,-0.76953125,orange,0,,,,,,,,,
355,color recognition,What color is the catcher's pants?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,44,0.3916098361677538,-0.369140625,gray,0,,,,,,,,,
356,color recognition,What color flowers are on the top right?,purple,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,0,68,0.9652872925400674,-0.29296875,pink,0,,,,,,,,,
357,color recognition,What color is the cloth?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,0,44,0.41683489263144924,-0.392578125,gray,0,,,,,,,,,
358,color recognition,What color is the milk carton?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,0,40,0.33896783412837794,-0.38671875,blue,0,,,,,,,,,
359,color recognition,What color is the building?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,18,0.2814536459234778,-0.671875,red,0,,,,,,,,,
360,color recognition,What color is this girl's shirt?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000109986.jpg,0,27,0.2944235677759417,-0.1376953125,red,0,,,,,,,,,
361,color recognition,What color is the girls hot dog?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000109986.jpg,0,41,0.37192661215738054,-0.2275390625,red,0,,,,,,,,,
362,color recognition,What color are the girl's lips?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000109986.jpg,0,56,0.43743543512791894,-0.2470703125,red,0,,,,,,,,,
363,color recognition,What color is the school bus?,blue yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,35,0.31821860595919477,-0.451171875,blue,0,,,,,,,,,
364,color recognition,What color is the bus?,blue and yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,39,0.3527401287183573,-0.3359375,blue,0,,,,,,,,,
365,color recognition,What color are the stakes in the dirt?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262299.jpg,0,55,0.4428093528352262,-0.142578125,yellow,0,,,,,,,,,
366,color recognition,What color shirt is the man standing in the background wearing?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262299.jpg,0,72,0.4466435992936084,-0.1748046875,yellow,0,,,,,,,,,
367,color recognition,What color are the majority of sheep?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,0,33,0.34051156005371475,-0.1884765625,black,0,,,,,,,,,
368,color recognition,What color are the flowers?,pink,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,64,0.4382946059885502,-0.18359375,pink,0,,,,,,,,,
369,color recognition,What color is the bus?,red and yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,1,34,0.42420593255419203,-0.75390625,red,1,22.0,0.16558441558441553,0.4394969869215134,,,,,,
370,color recognition,What color are the girls earrings?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,37,0.9736866921034499,-0.2216796875,silver,0,,,,,,,,,
371,color recognition,What color is the plate?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,0,42,0.3443879105013373,-0.169921875,white,0,,,,,,,,,
372,color recognition,What color is the car?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,0,62,0.474267568380413,-0.58203125,orange,0,,,,,,,,,
373,color recognition,What color is the sign?,black and white,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,39,0.3639690005568914,-0.287109375,black,0,,,,,,,,,
374,color recognition,What color is the girl's brush?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,46,0.4416143204974248,-0.298828125,blue,0,,,,,,,,,
375,color recognition,What color is the comb?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,65,0.513842124117615,-0.3203125,blue,0,,,,,,,,,
376,color recognition,What color is the table?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000393428.jpg,0,75,0.5036193649092348,-0.984375,brown,0,,,,,,,,,
377,color recognition,What color is the knife handle?,silver,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,48,0.43671145246259424,-0.1796875,silver,0,,,,,,,,,
378,color recognition,What color eyes does the cat have?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,57,0.46969562837040424,-0.6953125,blue,0,,,,,,,,,
379,color recognition,What color is the umbrella?,pink,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,0,71,0.4907309470979608,-0.203125,pink,0,,,,,,,,,
380,color recognition,What color is the man's skin?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,57,0.45974090826625313,-0.828125,white,0,,,,,,,,,
381,color recognition,What color is the shirt of the man standing?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,51,0.4569548827786958,-0.1748046875,black,0,,,,,,,,,
382,color recognition,What color is the board?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,83,0.5441587111893884,-0.392578125,white,0,,,,,,,,,
383,color recognition,What colors are in the kite?,"black, blue, red, orange, yellow",http://images.cocodataset.org/train2014/COCO_train2014_000000393438.jpg,0,45,0.4313649325627413,-0.85546875,red,0,,,,,,,,,
384,color recognition,What color is the train's bumper?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000165859.jpg,0,42,0.4114241095213703,-0.416015625,red,0,,,,,,,,,
385,color recognition,What color dresses are the women wearing?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000393442.jpg,0,61,0.46030891139459185,-0.546875,orange,0,,,,,,,,,
386,color recognition,What color is the plate?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000393445.jpg,0,36,0.34734591411138876,-0.12451171875,white,0,,,,,,,,,
387,color recognition,What color is the picket fence?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000524525.jpg,0,48,0.41159627424212375,-0.1513671875,white,0,,,,,,,,,
388,color recognition,What color is this airplane?,"red, white, and blue",http://images.cocodataset.org/train2014/COCO_train2014_000000000247.jpg,0,54,0.4083897344956148,-0.30859375,blue,0,,,,,,,,,
389,color recognition,What color is the woman's shirt?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000262399.jpg,0,24,0.34151986142057134,-0.2470703125,red,0,,,,,,,,,
390,color recognition,What color is the lighted sign?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000000260.jpg,0,57,0.44852051858896,-0.1474609375,blue,0,,,,,,,,,
391,color recognition,What color is the surfboard?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,0,52,0.5004820237218405,-0.287109375,red,0,,,,,,,,,
392,color recognition,What color is the bus in the mirror?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,0,65,0.4642371163393966,-0.12890625,yellow,0,,,,,,,,,
393,color recognition,What color is the phone?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,53,0.43701195223306394,-0.52734375,silver,0,,,,,,,,,
394,color recognition,What color is the shower curtain?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,46,0.4341585931444042,-0.11572265625,white,0,,,,,,,,,
395,color recognition,What color are the dishes?,pink and yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,1,29,0.37643754077316904,-0.77734375,yellow,1,16.0,0.16098484848484845,0.8620485698650454,,,,,,
396,color recognition,What color is the water in the bathtub?,clear,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,1,21,0.3755118239097894,-0.98046875,white,1,16.0,0.2638888888888889,0.954434002924965,,,,,,
397,color recognition,What color are these mattresses?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,0,42,0.3787120549410517,-0.2578125,red,0,,,,,,,,,
398,color recognition,What color are the items on the truck?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000393503.jpg,0,38,0.3184227012096694,-1.4453125,black,0,,,,,,,,,
399,color recognition,What color is the locomotive?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000497565.jpg,0,31,0.29989129892385,-0.1376953125,black,0,,,,,,,,,
400,color recognition,What color is the sky?,orange,http://images.cocodataset.org/train2014/COCO_train2014_000000101431.jpg,0,53,0.4185890885068727,-0.1337890625,orange,0,,,,,,,,,
401,color recognition,What color is the carpet in the middle of the floor?,blue,http://images.cocodataset.org/train2014/COCO_train2014_000000109277.jpg,0,32,0.34907327829621637,-0.330078125,blue,0,,,,,,,,,
402,color recognition,What color hat is this man wearing?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,70,0.5401732832786722,-0.142578125,black,0,,,,,,,,,
403,color recognition,What color are the shoelaces?,red,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,42,0.4159774413893479,-0.81640625,black,0,,,,,,,,,
404,color recognition,What color is the guy's shirt?,white,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,96,0.5721710209844146,-0.75,black,0,,,,,,,,,
405,yes/no,Is this man a professional baseball player?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000458752.jpg,0,42,0.446558682346267,-0.2216796875,yes,0,,,,,,,,,
406,yes/no,Is the dog waiting?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524291.jpg,0,42,0.45502799111773146,-0.3359375,yes,0,,,,,,,,,
407,yes/no,Is the sky blue?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393221.jpg,0,10,0.2902410118609203,-0.1201171875,yes,0,,,,,,,,,
408,yes/no,Is there snow on the mountains?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393221.jpg,0,10,0.2902410118609203,-0.1201171875,yes,0,,,,,,,,,
409,yes/no,Is the window open?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393223.jpg,0,512,0.0,-0.3203125,yes,0,,,,,,,,,
410,yes/no,Is she brushing?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393223.jpg,1,54,0.5350493317653994,-0.1474609375,yes,1,16.0,0.09375000000000001,0.954434002924965,,,,,,
411,yes/no,Is the man smiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.1337890625,no,0,,,,,,,,,
412,yes/no,Does his tie pair well with his suit?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,4,0.125,-0.5078125,yes,0,,,,,,,,,
413,yes/no,Does the man look happy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,
414,yes/no,Is this photo in color?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.10693359375,no,0,,,,,,,,,
415,yes/no,Is the man wearing a plain tie?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,0,512,0.0,-0.267578125,no,0,,,,,,,,,
416,yes/no,"Judging from the dress, was this taken in a Latin American country?",yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,95,0.5216916512311486,-0.298828125,yes,0,,,,,,,,,
417,yes/no,Are the men on the sidewalk?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,512,0.0,-0.314453125,no,0,,,,,,,,,
418,yes/no,Was this photo taken recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,
419,yes/no,Does the guy have a tattoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,18,0.396240625180289,-0.12451171875,yes,0,,,,,,,,,
420,yes/no,Is the man's visor providing his face enough protection?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,512,0.0,-0.4765625,no,0,,,,,,,,,
421,yes/no,Is the man riding on a dirt path?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131084.jpg,0,4,0.125,-0.111328125,yes,0,,,,,,,,,
422,yes/no,Are the walls done in a summery color?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,44,0.36010477077738623,-0.51953125,yes,0,,,,,,,,,
423,yes/no,Is the curtain patterned?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,36,0.4154039285997026,-0.5546875,yes,0,,,,,,,,,
424,yes/no,Are the windows the same size?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,0,512,0.0,-0.421875,yes,0,,,,,,,,,
425,yes/no,Is there a shadow of a tree in the foreground?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.5078125,no,0,,,,,,,,,
426,yes/no,Did someone forget his luggage in the snow?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,
427,yes/no,Is it daytime?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.1201171875,yes,0,,,,,,,,,
428,yes/no,Is the person wearing a hat?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,0,512,0.0,-0.67578125,no,0,,,,,,,,,
429,yes/no,Is the dog wearing a collar?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,0,512,0.0,-0.60546875,no,0,,,,,,,,,
430,yes/no,Is it a clear day?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,0,4,0.125,-0.12890625,yes,0,,,,,,,,,
431,yes/no,Is there a body of water here?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,0,44,0.3944548827786958,-0.10693359375,yes,0,,,,,,,,,
432,yes/no,Is the light on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,38,0.40911319941500696,-0.67578125,yes,0,,,,,,,,,
433,yes/no,Is the room messy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,14,0.1875,-0.10693359375,no,0,,,,,,,,,
434,yes/no,Is this a TV screen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,38,0.4472274413893479,-0.34765625,no,0,,,,,,,,,
435,yes/no,Is there a laptop in the image?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,0,6,0.1981203125901445,-0.15625,yes,0,,,,,,,,,
436,yes/no,Is the animal a mammal?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000137045.jpg,0,22,0.4324289523296623,-0.1611328125,yes,0,,,,,,,,,
437,yes/no,Are there rocks in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.1025390625,yes,0,,,,,,,,,
438,yes/no,Has the sheep recently been shaved?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,
439,yes/no,Are there three sheep?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,0,512,0.0,-0.15625,yes,0,,,,,,,,,
440,yes/no,Is the man having a good time?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524311.jpg,0,4,0.7169907938286297,-0.111328125,yes,0,,,,,,,,,
441,yes/no,Could this photo be from a zoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,14,0.3509193652572005,-0.2080078125,yes,0,,,,,,,,,
442,yes/no,Are the animals eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,65,0.4613676526917214,-0.36328125,yes,0,,,,,,,,,
443,yes/no,Is there a zebra?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.10693359375,no,0,,,,,,,,,
444,yes/no,Is the giraffe eating the tree?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,42,0.4550279911177315,-0.2578125,yes,0,,,,,,,,,
445,yes/no,Are both giraffes standing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.212890625,no,0,,,,,,,,,
446,yes/no,Are they at a zoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,22,0.4324289523296623,-0.69140625,yes,0,,,,,,,,,
447,yes/no,Are some of the trees dead?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,38,0.484375,-0.232421875,yes,0,,,,,,,,,
448,yes/no,Are any of the animals eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,54,0.4530648318698623,-0.15625,yes,0,,,,,,,,,
449,yes/no,Is the giraffe in the shade?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.5,no,0,,,,,,,,,
450,yes/no,Are these giraffes living free range?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.6328125,no,0,,,,,,,,,
451,yes/no,Is there a rock near the giraffe?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,512,0.0,-0.45703125,no,0,,,,,,,,,
452,yes/no,Are they moving?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,0,18,0.396240625180289,-0.1474609375,yes,0,,,,,,,,,
453,yes/no,Is this man angry?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,0,512,0.0,-0.392578125,no,0,,,,,,,,,
454,yes/no,Are there flowers in the vase?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,26,0.4625549647676366,-0.10693359375,yes,0,,,,,,,,,
455,yes/no,Are the flowers open?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,2,-0.0,-0.1748046875,yes,0,,,,,,,,,
456,yes/no,Are all the flowers white?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,0,512,0.0,-0.1611328125,no,0,,,,,,,,,
457,yes/no,Is the man standing on both foot?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,0,512,0.0,-0.341796875,no,0,,,,,,,,,
458,yes/no,Was this picture likely taken recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,0,4,0.125,-0.2275390625,no,0,,,,,,,,,
459,yes/no,Do the gentleman's socks match his shoes and belt?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,0,512,0.0,-0.43359375,no,0,,,,,,,,,
460,yes/no,Are the zebras facing the same direction?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000240304.jpg,0,512,0.0,-0.298828125,no,0,,,,,,,,,
461,yes/no,Is this a horse?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000034.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,
462,yes/no,Are they drinking wine at the child's party?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,0,80,0.6000540378169529,-0.267578125,yes,0,,,,,,,,,
463,yes/no,Is the man wearing glasses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,0,512,0.0,-0.11572265625,yes,0,,,,,,,,,
464,yes/no,Is this a good dessert?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,0,40,0.34855630716353614,-0.2177734375,yes,0,,,,,,,,,
465,yes/no,Are those kites in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,0,4,0.125,-0.111328125,yes,0,,,,,,,,,
466,yes/no,Is this a hot dog?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,30,0.4883613244510647,-0.111328125,yes,0,,,,,,,,,
467,yes/no,Is there ketchup on the hot dog?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,512,0.0,-0.1513671875,no,0,,,,,,,,,
468,yes/no,Has this hot dog been grilled?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,512,0.0,-0.404296875,no,0,,,,,,,,,
469,yes/no,Have you tried a hot dog like this before?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,512,0.0,-0.58203125,no,0,,,,,,,,,
470,yes/no,Is this a toy-sized truck?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,0,512,0.0,-0.15625,no,0,,,,,,,,,
471,yes/no,Is there a carpet on the floor?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,0,512,0.0,-0.18359375,no,0,,,,,,,,,
472,yes/no,Is this plane landing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,0,512,0.0,-0.5546875,no,0,,,,,,,,,
473,yes/no,Is the plane taking off?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,0,512,0.0,-0.1748046875,no,0,,,,,,,,,
474,yes/no,Are these airliners?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,0,52,0.4566930371288209,-0.1513671875,yes,0,,,,,,,,,
475,yes/no,Are this cargo planes?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,0,512,0.0,-0.2080078125,no,0,,,,,,,,,
476,yes/no,Is this bear a normal size?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,0,512,0.0,-0.81640625,no,0,,,,,,,,,
