image_id,question_type,question,ground_truth,full_answer,full_correct,high_answer,high_correct,low_answer,low_correct,random_answer,random_correct
684,yes/no,Is this child wearing socks?,no,no,True,no,True,no,True,no,True
685,yes/no,Is the man's shirt a solid color?,no,no,True,no,True,no,True,no,True
686,yes/no,Is this man tan?,yes,yes,True,yes,True,yes,True,yes,True
687,yes/no,The tablecloths are white?,yes,yes,True,yes,True,yes,True,yes,True
688,yes/no,Are the pictures colorful?,yes,yes,True,no,False,no,False,no,False
689,yes/no,Do you a mirror in the background?,no,no,True,no,True,no,True,no,True
690,yes/no,Is there food on the table?,no,no,True,no,True,no,True,no,True
691,yes/no,Is there a pillow present in the picture?,yes,yes,True,yes,True,yes,True,yes,True
692,yes/no,Is she wearing a bathing suit?,yes,yes,True,yes,True,yes,True,yes,True
693,yes/no,Are they surrounded by trees?,yes,yes,True,yes,True,yes,True,yes,True
694,yes/no,Is there a puddle of water on the dirt?,yes,yes,True,yes,True,yes,True,yes,True
695,yes/no,Are these men on a boat?,no,no,True,no,True,no,True,no,True
696,yes/no,Are the boys happy?,yes,no,False,no,False,yes,True,yes,True
697,yes/no,Is the man in the forefront trying to get signal on a cell phone?,no,no,True,no,True,no,True,no,True
698,yes/no,Was this photo taken recently?,yes,yes,True,yes,True,yes,True,yes,True
699,yes/no,Is this  a beach?,yes,yes,True,yes,True,yes,True,yes,True
700,yes/no,Is the guy making a performance?,no,no,True,no,True,no,True,no,True
701,yes/no,Is he doing a trick?,no,no,True,no,True,no,True,no,True
702,yes/no,Is the man in the foreground barefooted?,yes,no,False,no,False,no,False,no,False
703,yes/no,Is this busy metropolis?,no,no,True,no,True,no,True,no,True
704,yes/no,What is the man on a skateboard?,no,no skateboard,True,no skateboard,True,no skateboard,True,no skateboard,True
705,yes/no,Are there waves in the picture?,yes,yes,True,yes,True,yes,True,yes,True
706,yes/no,Did the man just steal the boy's kite?,no,no,True,no,True,no,True,no,True
707,yes/no,Is this a steam engine train?,yes,yes,True,yes,True,yes,True,yes,True
708,yes/no,Are the umbrellas wet?,yes,no,False,no,False,no,False,no,False
709,yes/no,Is there snow on the ground?,yes,yes,True,yes,True,yes,True,yes,True
710,yes/no,Does this oven look new?,no,no,True,no,True,no,True,no,True
711,yes/no,Does the oven have a digital buttons?,no,no,True,no,True,no,True,no,True
712,yes/no,Is this oven greasy?,yes,yes,True,yes,True,yes,True,yes,True
713,yes/no,Is the pizza on a baking tray?,yes,no,False,no,False,no,False,no,False
714,yes/no,Do you like chocolate cake?,yes,yes,True,yes,True,yes,True,yes,True
715,yes/no,Are there any water glasses on the table?,yes,yes,True,yes,True,yes,True,yes,True
716,yes/no,Are there tomatoes on the pizza?,yes,yes,True,yes,True,yes,True,yes,True
717,yes/no,Are there any people in the picture?,no,no,True,no,True,no,True,no,True
718,yes/no,Can they go?,no,no,True,no,True,yes,False,no,True
719,yes/no,Are the cars parked?,no,yes,False,yes,False,yes,False,yes,False
720,yes/no,Are all the players wearing black shirts?,no,no,True,no,True,no,True,no,True
721,yes/no,Is one of the trains going through a tunnel?,yes,yes,True,yes,True,yes,True,yes,True
722,yes/no,Is the door open?,no,no,True,no,True,no,True,no,True
723,yes/no,Is the man on TV wearing a tie?,yes,no,False,no,False,no,False,no,False
724,yes/no,Is everyone wearing glasses?,no,no,True,no,True,no,True,no,True
725,yes/no,Are both people of the same ethnic background?,no,no,True,no,True,no,True,no,True
726,yes/no,The man is wearing a helmet?,yes,yes,True,yes,True,yes,True,yes,True
727,yes/no,Is this a government official's plane?,yes,no,False,no,False,no,False,no,False
728,yes/no,Are the kids sitting?,no,no,True,no,True,no,True,no,True
729,yes/no,Are these children playing a game?,yes,yes,True,yes,True,yes,True,yes,True
730,yes/no,The zebras are in a field?,no,no,True,no,True,no,True,no,True
731,yes/no,Have you ever been to this intersection?,no,no,True,no,True,no,True,no,True
732,yes/no,Are some of the trees dead?,yes,yes,True,yes,True,yes,True,yes,True
733,yes/no,Are the rocks for the giraffe to sit on?,no,no,True,no,True,no,True,no,True
734,yes/no,Does someone have a green thumb?,yes,yes,True,yes,True,yes,True,yes,True
735,yes/no,Is the seedling a hybrid?,yes,yes,True,yes,True,yes,True,yes,True
736,yes/no,Is there a tent in the snow?,yes,yes,True,yes,True,yes,True,yes,True
737,yes/no,Is this terminal safe at night?,yes,yes,True,yes,True,yes,True,yes,True
738,yes/no,Is the woman by herself?,yes,yes,True,yes,True,yes,True,yes,True
739,yes/no,Is it a clear day?,yes,yes,True,yes,True,yes,True,yes,True
740,yes/no,Is this person prone on his back or on his knees?,no,knees,False,knees,False,knees,False,knees,False
741,yes/no,Is the skier on the ground?,yes,yes,True,yes,True,yes,True,yes,True
742,yes/no,Is the subject of the photo facing downhill?,yes,no,False,no,False,yes,True,yes,True
743,yes/no,Is this man attached to his surfboard?,yes,no,False,yes,True,yes,True,yes,True
744,yes/no,Is this man riding a surfboard?,yes,yes,True,yes,True,yes,True,yes,True
745,yes/no,Is he wearing the right type of suit?,yes,no,False,no,False,no,False,no,False
746,yes/no,Is the man riding a white board?,no,no,True,no,True,no,True,no,True
747,yes/no,Is the woman surfing?,yes,yes,True,yes,True,yes,True,yes,True
748,yes/no,Is the boy in the middle being attacked?,no,no,True,no,True,no,True,no,True
749,yes/no,Does the boy have his head stuck in the net?,no,no,True,no,True,no,True,no,True
750,yes/no,Does the guy on the right look happy?,yes,yes,True,yes,True,yes,True,yes,True
751,yes/no,Are there multiple vegetables on the plate?,yes,yes,True,yes,True,yes,True,yes,True
752,yes/no,Is there meat on the plate?,yes,yes,True,yes,True,yes,True,yes,True
753,yes/no,Is this a brand new phone?,no,yes,False,yes,False,no,True,no,True
754,yes/no,Does this phone fold closed?,no,no,True,no,True,yes,False,no,True
755,yes/no,Is the phone broken?,no,yes,False,no,True,yes,False,no,True
756,yes/no,Is the phone light on?,no,no,True,no,True,no,True,yes,False
757,yes/no,Is the display on?,no,no,True,no,True,no,True,no,True
758,yes/no,Is the person using skype?,no,no,True,no,True,no,True,no,True
759,yes/no,Is the phone on?,no,no,True,no,True,yes,False,no,True
760,yes/no,Is the background clear?,yes,no,False,no,False,no,False,no,False
761,yes/no,Is this an inside stadium?,yes,no,False,no,False,no,False,no,False
762,yes/no,Is the stadium crowded?,yes,yes,True,yes,True,yes,True,yes,True
763,yes/no,Is the stadium full?,yes,yes,True,yes,True,yes,True,yes,True
764,yes/no,Is there a baseball player holding a bat?,yes,yes,True,yes,True,yes,True,yes,True
765,yes/no,Is this bathroom all white?,no,yes,False,yes,False,yes,False,yes,False
766,yes/no,Has the bathroom been renovated recently?,no,no,True,yes,False,no,True,no,True
767,yes/no,Are there towels on the ground?,no,no,True,no,True,no,True,no,True
768,yes/no,Does this look clean?,yes,yes,True,yes,True,yes,True,yes,True
769,yes/no,Is the shower curtain open?,no,no,True,no,True,no,True,no,True
770,yes/no,Does this bike have training wheels?,yes,yes,True,yes,True,yes,True,yes,True
771,yes/no,Is the picnic table red?,yes,yes,True,yes,True,yes,True,yes,True
772,yes/no,Is this a clean room?,no,no,True,no,True,no,True,no,True
773,yes/no,Is this bathroom clean?,yes,no,False,no,False,yes,True,yes,True
774,yes/no,Is the room clean?,no,yes,False,no,True,yes,False,yes,False
775,yes/no,Is there a mirror in the bathroom?,no,no,True,no,True,no,True,no,True
776,yes/no,Is there a green plant in this room?,no,no,True,no,True,no,True,no,True
777,yes/no,Is this room clean?,no,no,True,no,True,yes,False,yes,False
778,yes/no,Is the cat trying to catch a bird?,no,no,True,no,True,no,True,no,True
779,yes/no,Is the writing in French?,no,no,True,no,True,no,True,no,True
780,yes/no,Is this a traveling circus?,no,no,True,no,True,yes,False,no,True
781,yes/no,Are there long lenses?,yes,no,False,yes,True,yes,True,yes,True
782,yes/no,Is everyone wearing long sleeves?,yes,yes,True,no,False,yes,True,no,False
783,yes/no,Are the woman wearing short dresses?,yes,yes,True,yes,True,yes,True,yes,True
784,yes/no,Is the lady smiling?,yes,yes,True,yes,True,yes,True,yes,True
785,yes/no,Do they play for Red Sox?,no,no,True,no,True,no,True,no,True
786,yes/no,Is this a mixed race group?,no,no,True,no,True,no,True,no,True
787,yes/no,Are these people getting reading to go play sports?,yes,yes,True,yes,True,yes,True,yes,True
788,yes/no,Is there any females?,yes,yes,True,yes,True,yes,True,yes,True
789,yes/no,Is this a shop?,no,no,True,no,True,no,True,no,True
790,yes/no,Are they happy?,yes,yes,True,yes,True,yes,True,yes,True
791,yes/no,Are the trying to fix the train?,yes,yes,True,yes,True,yes,True,yes,True
792,yes/no,Is the train black?,yes,yes,True,yes,True,yes,True,yes,True
793,yes/no,Is this an evening scene?,yes,yes,True,yes,True,yes,True,yes,True
794,yes/no,Is this a desert scene?,yes,no,False,yes,True,no,False,no,False
795,yes/no,Is this a city street?,yes,yes,True,yes,True,yes,True,yes,True
796,yes/no,Is she wearing a bonnet?,yes,no,False,no,False,no,False,no,False
797,yes/no,Was the woman's collar treated with starch?,yes,yes,True,yes,True,yes,True,yes,True
798,yes/no,Is it going to storm?,no,no,True,no,True,no,True,no,True
799,yes/no,Does this room have a low ceiling?,no,no,True,no,True,no,True,no,True
800,yes/no,Is a person wearing a hooded sweatshirt?,no,no,True,no,True,no,True,no,True
801,yes/no,Is he wearing a helmet?,no,no,True,no,True,no,True,no,True
802,counting,How many tattoos can be seen on this man's body?,1,1,True,0,False,1,True,0,False
803,counting,How many pieces of furniture which are used for sleeping are featured in this picture?,2,two,False,two,False,two,False,two,False
804,counting,How many people are in this image?,1,1,True,1,True,1,True,1,True
805,counting,How many sheeps are this?,3,3,True,3,True,6,False,3,True
806,counting,How many giraffes are there?,2,2,True,2,True,2,True,2,True
807,counting,How many animals are in this photo?,2,2,True,2,True,2,True,2,True
808,counting,How many people are on the boat?,5,6,False,4,False,6,False,2,False
809,counting,How many people are wearing shorts in the forefront of this photo?,4,5,False,2,False,6,False,5,False
810,counting,How many planes are in the picture?,2,2,True,2,True,3,False,2,True
811,counting,How many trees are in this photo?,3,3,True,2,False,2,False,2,False
812,counting,How many flowers are painted on the vase?,3,3,True,2,False,3,True,3,True
813,counting,How many elephants are in the water?,2,2,True,2,True,2,True,2,True
814,counting,How many tails can you see in this picture?,3,3,True,3,True,3,True,3,True
815,counting,How many tusks are visible?,2,2,True,2,True,2,True,2,True
816,counting,How many trees on the table?,3,3,True,2,False,3,True,3,True
817,counting,How many horns are in the picture?,0,0,True,0,True,0,True,0,True
818,counting,How many Giraffes are in this image?,2,2,True,2,True,2,True,2,True
819,counting,How many stairs are there?,6,6,True,6,True,6,True,6,True
820,counting,How many windows are there?,3,2,False,2,False,2,False,2,False
821,counting,How many birds are in the sink?,2,2,True,1,False,2,True,0,False
822,counting,How many tennis players are in the photo?,1,1,True,1,True,1,True,1,True
823,counting,How many black sheep are there?,10,2,False,2,False,3,False,1,False
824,counting,How many lunches is this?,1,1,True,1,True,1,True,1,True
825,counting,How many hot dogs are shown?,1,1,True,1,True,1,True,1,True
826,counting,How many pickle spears are there?,0,0,True,0,True,0,True,0,True
827,counting,How many people are eating this hotdog?,1,1,True,1,True,1,True,1,True
828,counting,How many sauces are there?,1,1,True,1,True,1,True,1,True
829,counting,How many kinds of meat products are here?,1,2,False,1,True,2,False,1,True
830,counting,How many rolls of toilet paper are on the toilet tank?,2,2,True,0,False,2,True,1,False
831,counting,How many layers are in this cake?,7,9,False,3,False,5,False,3,False
832,counting,How many people can eat this cake?,1,1,True,1,True,1,True,1,True
833,counting,How many vehicles are shown?,2,2,True,2,True,2,True,2,True
834,counting,How many lamps are there?,2,2,True,2,True,2,True,2,True
835,counting,How many lamps are in the room?,2,2,True,2,True,2,True,2,True
836,counting,How many pictures on the wall?,4,4,True,4,True,4,True,5,False
837,counting,How many TVs are on?,1,1,True,1,True,1,True,1,True
838,counting,How many pictures are on the wall?,4,4,True,4,True,4,True,3,False
839,counting,How many men in the picture are wearing sunglasses?,1,1,True,0,False,1,True,0,False
840,counting,How many people can be seen?,2,2,True,1,False,2,True,2,True
841,counting,How many green lights are there?,1,0,False,1,True,1,True,1,True
842,counting,How many lights does the plane have?,5,4,False,2,False,4,False,4,False
843,counting,How many planes are in this photo?,1,1,True,1,True,1,True,1,True
844,counting,How many people are standing in this image?,3,2,False,0,False,2,False,1,False
845,counting,How many poles is the person holding?,2,2,True,2,True,2,True,0,False
846,counting,How many bodies of water are in this scene?,1,1,True,1,True,1,True,1,True
847,counting,How many light post is there?,4,5,False,3,False,5,False,2,False
848,counting,How many people are in the picture?,3,3,True,3,True,3,True,3,True
849,counting,How many pigeons are there?,6,6,True,4,False,6,True,4,False
850,counting,How many bells are there?,1,1,True,1,True,1,True,1,True
851,counting,How many clock faces does this building have?,1,2,False,1,True,2,False,2,False
852,counting,How many flags are by the building's entrance?,0,1,False,0,True,0,True,0,True
853,counting,How many windows are shown?,5,5,True,1,False,3,False,2,False
854,counting,How many windows are pictured?,4,5,False,2,False,3,False,2,False
855,counting,How many sheep can you see?,2,2,True,2,True,2,True,2,True
856,counting,How many people are there?,1,1,True,1,True,1,True,1,True
857,counting,How many people are in the image?,1,1,True,1,True,1,True,1,True
858,counting,How many birds are there?,3,3,True,3,True,2,False,1,False
859,counting,How many men are playing baseball?,5,4,False,2,False,4,False,2,False
860,counting,How many pots are hanging under the shelf?,2,2,True,2,True,2,True,1,False
861,counting,How many zebras are there?,13,10,False,10,False,1,False,10,False
862,counting,How many zebras can you see eating?,3,1,False,1,False,1,False,1,False
863,counting,How many kinds of animals are in this photo?,1,1,True,1,True,1,True,1,True
864,counting,How many different types of animals are in this scene?,1,1,True,1,True,1,True,1,True
865,counting,How many animals are there?,3,3,True,3,True,5,False,4,False
866,counting,How many arrows can be seen?,1,1,True,1,True,2,False,2,False
867,counting,How many stripes are at the bottom of the picture?,5,5,True,6,False,5,True,5,True
868,counting,How many potted plants do you see?,3,3,True,3,True,3,True,2,False
869,counting,How many chairs are there?,1,2,False,1,True,2,False,2,False
870,counting,How many kids in this photo?,3,2,False,2,False,2,False,3,True
871,counting,How many animals?,5,5,True,4,False,5,True,5,True
872,counting,How many laptops are on the coffee table?,3,3,True,3,True,3,True,2,False
873,counting,How many people are in the picture?,50,10,False,11,False,10,False,10,False
874,counting,How many knobs are there?,4,3,False,2,False,2,False,2,False
875,counting,How many buses are there?,1,1,True,1,True,1,True,1,True
876,counting,How many decks does this bus have?,2,2,True,2,True,2,True,2,True
877,counting,How many windows?,11,0,False,0,False,0,False,0,False
878,counting,How many steps does it take to get to the top?,2,2,True,2,True,2,True,3,False
879,counting,How many ski boards are in the picture?,5,5,True,5,True,5,True,5,True
880,counting,How many blue stripes are on the babies shirt?,many,5,False,3,False,3,False,3,False
881,counting,How many babies are in this photo?,2,2,True,2,True,2,True,2,True
882,counting,How many balls are on the ground?,6,7,False,0,False,6,True,3,False
883,counting,How many glasses are there?,2,2,True,2,True,2,True,2,True
884,counting,How many horses are on the picture?,3,3,True,2,False,2,False,3,True
885,counting,How many horses are in the picture?,3,3,True,2,False,2,False,2,False
886,counting,How many kids?,1,0,False,0,False,0,False,0,False
887,counting,How many black umbrellas?,3,3,True,3,True,0,False,1,False
888,counting,How many skis are on the ground?,4,4,True,4,True,4,True,4,True
889,counting,How many water jugs are visible?,2,2,True,0,False,0,False,0,False
890,counting,How many trains are there?,3,3,True,3,True,4,False,2,False
891,counting,How many kids are there?,5,5,True,5,True,5,True,5,True
892,counting,How many rocks?,2,0,False,0,False,0,False,0,False
893,counting,How many zebras are there?,2,2,True,2,True,3,False,2,True
894,counting,How many floors do you think the highest building has?,50,20,False,20,False,20,False,20,False
895,counting,How many people are surfing?,1,1,True,1,True,1,True,1,True
896,counting,How many kids are wearing black and white?,5,5,True,4,False,3,False,4,False
897,counting,How many men are wearing hats?,0,0,True,0,True,0,True,0,True
898,counting,How many holes are on the phone case?,1,1,True,0,False,1,True,1,True
899,counting,How many phones do you see?,1,1,True,1,True,1,True,1,True
900,counting,How many cookies can be seen?,2,2,True,2,True,2,True,2,True
901,counting,How many girls are visible?,2,1,False,1,False,1,False,1,False
902,counting,How many colors are in the tile?,1,2,False,2,False,2,False,2,False
903,counting,How many people are standing next to each other?,4,4,True,4,True,4,True,4,True
904,counting,How many rackets?,8,4,False,4,False,2,False,4,False
905,counting,How many people are in this photo?,4,4,True,4,True,4,True,4,True
906,counting,How many girls are in the picture?,4,4,True,4,True,4,True,4,True
907,counting,How many people don't have a skateboard?,4,0,False,4,True,0,False,4,True
908,counting,How many of the four main individuals are wearing baseball caps?,0,0,True,0,True,0,True,0,True
909,counting,How many racquets?,8,4,False,4,False,2,False,2,False
910,counting,How many legs are in the image?,8,8,True,8,True,6,False,8,True
911,counting,How many passengers does this bus carry?,30,20,False,20,False,20,False,20,False
912,counting,How many open umbrellas are there on the beach?,3,2,False,3,True,3,True,3,True
913,counting,How many umbrellas do you see?,3,3,True,4,False,4,False,3,True
914,counting,How many striped objects are in the photo?,4,3,False,2,False,3,False,2,False
915,location,Where is the giraffe?,near tree,zoo,False,forest,False,zoo,False,zoo,False
916,location,Where are the two blue coolers?,left,floor,False,floor,False,floor,False,floor,False
917,location,Where are the trucks?,dock,dock,True,dock,True,dock,True,dock,True
918,location,Where is Brooklyn Avenue?,bottom,nyc,False,brooklyn,False,athol,False,nyc,False
919,location,Where is the bird?,on cliff,on rock,False,on rock,False,on rock,False,on rock,False
920,location,Where is the mirror?,wall,wall,True,wall,True,wall,True,wall,True
921,location,Where is the sink located?,bathroom,bathroom,True,bathroom,True,bathroom,True,bathroom,True
922,location,Where is the soap?,shower,shower,True,shower,True,shower,True,on counter,False
923,location,Where is the human?,on top of hill,hill,False,field,False,hill,False,field,False
924,location,Where is the light coming from?,window,window,True,window,True,window,True,door,False
925,location,Where is the television?,wall,living room,False,living room,False,living room,False,living room,False
926,location,Where is the street sign?,pole,on pole,True,on pole,True,on pole,True,on pole,True
927,location,Where are the women walking?,crosswalk,sidewalk,False,dog,False,sidewalk,False,street,False
928,location,Where is the woman standing?,crosswalk,sidewalk,False,street,False,sidewalk,False,sidewalk,False
929,location,Where was this shot at?,florist,flower shop,False,flower shop,False,flower shop,False,flower shop,False
930,location,Where is the cupcake?,plate,on plate,True,on plate,True,on plate,True,on plate,True
931,location,Where was this picture taken?,parking lot,beach,False,beach,False,beach,False,beach,False
932,location,Where is the laptop?,on table,table,False,table,False,table,False,on table,True
933,location,Where are the two upside down glasses?,nightstand,table,False,on table,False,table,False,table,False
934,location,Where is the open door?,nowhere,on bus,False,on bus,False,on bus,False,on bus,False
935,location,Where are the buns?,by plates,on table,False,table,False,on grill,False,on grill,False
936,location,Where is the table lamp?,on table,desk,False,behind man,False,desk,False,desk,False
937,location,Where is the cup?,on table,table,False,table,False,table,False,table,False
938,location,Where do you think all these are located?,restaurant,restaurant,True,restaurant,True,restaurant,True,restaurant,True
939,location,Where is the room?,restaurant,restaurant,True,restaurant,True,restaurant,True,restaurant,True
940,location,Where is the cat?,bed,bed,True,bed,True,bed,True,bed,True
941,location,Where is number 8?,left,left,True,in goal,False,left,True,left,True
942,location,Where is the shower located?,in bathroom,bathroom,False,bathroom,False,bathroom,False,bathroom,False
943,location,Where is the cat sitting?,stump,stump,True,outside,False,stump,True,stump,True
944,location,Where is this?,beach,beach,True,beach,True,beach,True,beach,True
945,reasoning,Why is the man on the street?,homeless,homeless,True,shopping,False,homeless,True,resting,False
946,reasoning,Why are the birds only appearing as black silhouettes?,shadows,shadow,False,filter,False,shadow,False,filter,False
947,reasoning,Why are there so many clothes on the bed?,laundry,laundry,True,sleeping,False,laundry,True,she's messy,False
948,reasoning,Why is the man cooking so many hot dogs?,party,party,True,party,True,party,True,party,True
949,reasoning,Why is the girl holding an umbrella?,sun,shade,False,shade,False,shade,False,shade,False
950,reasoning,Why would someone not like the fruit at the front?,they don't like oranges,it's orange,False,it's orange,False,it's blurry,False,it's orange,False
951,reasoning,Why is the top light on?,to stop traffic,stop,False,stop,False,stop,False,stop,False
952,reasoning,Why is the man in mid-air?,snowboarding,snowboarding,True,snowboarding,True,snowboarding,True,jumping,False
953,classification,What kind of room is this?,living room,living room,True,living room,True,living room,True,living room,True
954,classification,What kind of trees are on the table?,christmas,christmas,True,christmas,True,christmas,True,christmas,True
955,classification,What kind of food is shown?,hot dog,hot dog,True,hot dog,True,hot dog,True,hot dog,True
956,classification,What kind of sauce is in the largest ramekin?,butter,mayonnaise,False,mayonnaise,False,mayonnaise,False,mayonnaise,False
957,classification,What kind of toppings are on the hot dogs?,onions,onions,True,mustard,False,bacon,False,bacon,False
958,classification,What kind of meat is this?,hot dog,hot dog,True,bacon,False,hot dog,True,bacon,False
959,classification,What kind of potato are the fries?,sweet,sweet,True,fried,False,sweet,True,sweet,True
960,classification,What kind of plants are these?,flowers,flowers,True,flowers,True,flowers,True,flowers,True
961,classification,What kind of aircraft is this?,cargo plane,cargo,False,cargo,False,cargo,False,airplane,False
962,classification,What kind of lamp is on the floor?,floor lamp,floor lamp,True,none,False,floor lamp,True,floor lamp,True
963,classification,What kind of hat is the man with the girls wearing?,baseball cap,baseball cap,True,baseball cap,True,baseball cap,True,baseball cap,True
964,classification,What kind of celebration is this?,birthday,anniversary,False,anniversary,False,anniversary,False,birthday,True
965,classification,What kind of court is at the edge of the field?,soccer,soccer,True,soccer,True,soccer,True,tennis,False
966,classification,What kind of nut is shown?,peanut,peanut,True,peanut,True,peanut,True,peanut,True
967,classification,What kind of animals are in there?,cows,cows,True,cows,True,cows,True,cows,True
968,classification,What kind of siding is on this house?,tile,tile,True,tile,True,tile,True,tile,True
969,classification,What kind of vehicle is the yellow one?,truck,truck,True,truck,True,truck,True,truck,True
970,classification,What kind of room is this?,kitchen,kitchen,True,kitchen,True,kitchen,True,kitchen,True
971,classification,What kind of pizza is this?,cheese,cheese,True,unanswerable,False,cheese,True,cheese,True
972,classification,What kind of trees are in this photo?,pine,pine,True,pine,True,pine,True,pine,True
973,classification,What kind of suit is he wearing?,swim,swim,True,swim,True,swim,True,swim,True
974,classification,What kind of passenger does the bus carry?,children,school,False,students,False,students,False,students,False
975,classification,What kind of id is that?,old id,unanswerable,False,unanswerable,False,unanswerable,False,unanswerable,False
976,classification,What kind of phone is this?,pharos,pharos gps phone 600,True,iphones,False,pharos,True,gps,False
977,classification,What kind of animal is on the beach?,horse,horse,True,dog,False,horse,True,horse,True
978,comparison,Which hand holds the umbrella?,right,right,True,right,True,right,True,right,True
979,comparison,Which direction is Brooklyn Ave?,north,north,True,north,True,east,False,east,False
980,comparison,Which hand is the man holding up?,left,right,False,right,False,left,True,right,False
981,comparison,Which floor lamp is not lit?,one in corner,left,False,none,False,left,False,left,False
982,comparison,Which buses are double deckers?,0,0,True,0,True,0,True,0,True
983,comparison,Which way can you not turn?,left,left,True,left,True,left,True,left,True
984,comparison,Which baby is still an infant?,neither,left,False,left,False,right,False,one in middle,False
985,comparison,Which man is controlling the kite?,no,none,True,no kite,True,right,False,man in black,False
986,comparison,Which vehicle is the smallest?,car,car,True,car,True,car,True,car,True
987,comparison,Which hand is the person holding the phone in?,left,left,True,left,True,left,True,left,True
988,comparison,Which room is this?,bedroom,bedroom,True,bedroom,True,bedroom,True,bedroom,True
989,comparison,Which two are actually playing?,0,0,True,0,True,0,True,0,True
990,comparison,Which direction is the turn lane going?,right,left,False,left,False,left,False,left,False
991,comparison,Which way is the man's hat facing?,down,down,True,down,True,down,True,down,True
992,person identification,Who made the cock?,rolex,rolex,True,rolex,True,rolex,True,cambridge trust company,False
993,person identification,Whose logo is on the official's chair?,wilson,wilson,True,wilson,True,wilson,True,wilson,True
994,person identification,Who is in the photo?,zebras,zebra,False,zebra,False,zebra,False,zebra,False
995,person identification,Who is going to eat this pizza?,people,people,True,person,False,person,False,person,False
996,person identification,Who is the woman the picture on wall?,none,mother,False,mother,False,mother,False,mother,False
997,person identification,Who is the pilot?,man,man,True,man,True,man,True,man,True
998,time-related,What game would you play when you saw this as a child?,tag,sheep,False,catch,False,catch,False,catch,False
999,time-related,Were people moving when this picture was taken?,no,no,True,no,True,yes,False,no,True
