image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy
464,yes/no,Is this a good dessert?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,0,38,0.34855654961894,-0.2177734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,yes/no,Are those kites in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,0,41,0.1259752568905891,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,yes/no,Is this a hot dog?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,2,108,0.48852049779769574,-0.111328125,yes,2,20.0,0.06669081155515139,0.0,20.0,0.06669081155515139,,,,,0.0,,,,,,,,,,,,,,,,,
467,yes/no,Is there ketchup on the hot dog?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,512,0.0,-0.1513671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,yes/no,Has this hot dog been grilled?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,512,0.0,-0.404296875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,yes/no,Have you tried a hot dog like this before?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,2,0.9978826076373247,-0.58203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,yes/no,Is this a toy-sized truck?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,0,30,0.9869369317374458,-0.15625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,yes/no,Is there a carpet on the floor?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,0,512,0.0,-0.18359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,yes/no,Is this plane landing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,0,2,-0.0,-0.5546875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,yes/no,Is the plane taking off?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,0,18,0.15845123200155634,-0.1748046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,yes/no,Are these airliners?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,0,51,0.4566912441541241,-0.1513671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,yes/no,Are this cargo planes?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131118.jpg,0,512,0.0,-0.2080078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,yes/no,Is this bear a normal size?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,0,0,0.9970076554325623,-0.81640625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,yes/no,Is there a flower arrangement on the lawn?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000049.jpg,0,8,0.25,-0.12890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,yes/no,Are they playing polo?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000049.jpg,0,512,0.0,-0.52734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,yes/no,Is this man reading a cell phone screen?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,0,35,0.3238306813995844,-0.1474609375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,yes/no,Is there a stop sign in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,0,133,0.5478416995062699,-0.703125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,yes/no,Is the man unhappy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131127.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,yes/no,Are the men going to share the bananas?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131127.jpg,0,512,0.0,-0.5078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,yes/no,Do the painted flowers match the real ones?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,0,12,0.1250314329040578,-0.6328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,yes/no,Will the birds go into the water?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,0,2,-0.0,-0.36328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,yes/no,Is this bird afraid of the ledge?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,0,512,0.0,-0.203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,yes/no,Are the mountains high?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131133.jpg,0,19,0.2902410118606561,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,yes/no,Is there a person standing in front of the television?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,0,2,0.9983137874504961,-0.3984375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,yes/no,Is there enough room under the armchairs for a cat to hide?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,0,2,-0.0,-0.7890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,yes/no,Are there numbers on the clock face?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,0,42,0.2795124141106316,-0.451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,yes/no,Is there a big tree behind the clock?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,0,51,0.5152214967664253,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,yes/no,Is this a wedding?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,12,0.09024101186092029,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,yes/no,Does the crust look burnt?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,0,32,0.44334968452217083,-0.2470703125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,yes/no,Does this pizza have a deep dish crust?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,0,15,0.25597815504029897,-0.38671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,yes/no,Is the banana freshly peeled?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,1,123,0.56280769009218,-0.3984375,yes,1,17.0,0.04167617082445376,0.9967828263127351,,,,,,,,,,,,,,,,,,,,,,,,
495,yes/no,Is the banana closed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,0,512,0.0,-0.1513671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,yes/no,Does this photo show train tracks?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,0,34,0.1982332872407364,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,yes/no,Does this train work?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,0,105,0.5490396776582154,-0.12890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,yes/no,Are the giraffes under the trees?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,0,66,0.4025303349295689,-0.271484375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,yes/no,Are there 3 elephants?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393228.jpg,0,512,0.0,-0.203125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,yes/no,Are all of the elephants full grown?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393228.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,yes/no,Are the elephants in the jungle?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393228.jpg,0,512,0.0,-0.45703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,yes/no,Is the woman eating the pizza?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,0,32,0.9864911929026109,-0.1611328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,yes/no,Are there any reflections in this picture?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,35,0.13119193697937653,-0.2578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,yes/no,Is the water on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,0,2,0.994487429441965,-0.48828125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,yes/no,Is this photo outdoors?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,0,16,0.24999999818433494,-0.11572265625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,yes/no,Are the clock and owl made in the same artistic fashion?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,0,2,-0.0,-0.71875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,yes/no,Is that owl a candle?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,0,12,0.2016450664800063,-0.298828125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,yes/no,Does this planes tail have 4 colors?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,0,34,0.3869733579827338,-0.251953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,yes/no,Is this plane landing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,1,66,0.9952062499753302,-0.3359375,no,1,16.0,0.009612346779444156,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,,,,
510,yes/no,Is this plane taking off?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,0,46,0.24093421235988907,-0.609375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,yes/no,Are these wings strong?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,0,15,0.5776483606964389,-0.1611328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,yes/no,Is that a bicycle?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000086.jpg,0,2,-0.0,-0.29296875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,yes/no,Is this a cow farm?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,0,0.9976053577320328,-0.6484375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,yes/no,Is this a prairie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,36,0.3381490635605219,-0.2275390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,yes/no,Is there a village in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,512,0.0,-0.1796875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,yes/no,Would you be able to find a mosque in this city?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131160.jpg,0,49,0.36846562389596366,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,yes/no,Is there ketchup?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.169921875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,yes/no,Is the hotdog well seasoned?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,12,0.12499999998290778,-0.193359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,yes/no,Is this a healthy meal?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.15625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,yes/no,Is there a spoon in this photo?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,2,-0.0,-0.1201171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,yes/no,Is this breakfast?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.1513671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,yes/no,Is there a drink in this picture?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,yes/no,Do these hot dogs look like they taste good?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,34,0.3637060609550994,-0.27734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,yes/no,Are those tomatoes on the sandwich?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.9881129865745991,-0.2177734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,yes/no,Are the fries plain?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,yes/no,Does this breakfast dish primarily carbohydrates?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,88,0.5151006871536186,-0.6640625,yes,1,16.0,0.07290174989552393,0.954434002924965,,,,,,,,,,,,,,,,,,,,,,,,
527,yes/no,Has someone started eating?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,12,0.036922583830398155,-0.12890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,yes/no,Would this be good for dessert?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,2,-0.0,-0.15625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,yes/no,Is there a butter plate on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,512,0.0,-0.65625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,yes/no,Does this have lettuce?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,2,-0.0,-0.1201171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,yes/no,Does the food look good?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,46,0.4625541609024714,-0.271484375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,yes/no,Is this meat?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,21,0.2693978162354893,-0.27734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,yes/no,Would this typically be eaten for breakfast?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,2,-0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,yes/no,Is that bacon from a delicatessen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,2,-0.0,-0.5703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,yes/no,Is the man wearing formal clothes?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,2,-0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,yes/no,Is there a deodorant on the sink?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,39,0.330263230430453,-0.1201171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,yes/no,Is there a full roll of toilet paper in the bathroom?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,1,60,0.2515539929668315,-0.12890625,yes,1,19.0,0.2497850965356036,0.9980008838722996,,,,,,,,,,,,,,,,,,,,,,,,
538,yes/no,Would someone be able to watch you change from the outside?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,32,0.9972624000732954,-0.73046875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,yes/no,Does the shower have a glass door?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,12,0.06794555539994955,-0.2080078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,yes/no,Is the towel rack silver?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,94,0.01718145522658448,-0.29296875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,yes/no,Is there a shower curtain?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,81,0.16318311853017176,-0.76953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,yes/no,Is the toilet lid down?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,67,0.1299153994765231,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,yes/no,Does this cake look like it chocolate?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,0,101,0.48836132430618107,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,yes/no,Is this a small town?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,2,-0.0,-0.26171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,yes/no,Will these planes be used to transport people?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,12,0.09024101186092029,-0.2578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,yes/no,Is the room carpeted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,12,0.1249915956161804,-0.1376953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,yes/no,Is there a fireplace?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,4,0.125,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,yes/no,Are stains on the floor?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,512,0.0,-0.142578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,yes/no,Are these boys at home?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,14,0.18750276579575664,-0.36328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,yes/no,Is this a 60's motif?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,512,0.0,-0.302734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,yes/no,Is the light green?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,512,0.0,-0.5078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,yes/no,Is it raining?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,56,0.3749094469545662,-0.4453125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,yes/no,Is this woman crossing a street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,15,0.19811974230767576,-0.142578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,yes/no,Is this in the United States?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,31,0.39721126622117237,-0.30859375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,yes/no,Is there anyone in the cockpit?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131174.jpg,0,38,0.4472262135922163,-0.18359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,yes/no,Is the bus stopped?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,512,0.0,-0.1611328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,yes/no,Is this an ocean area?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,4,0.125,-0.1748046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,yes/no,Is the ground near the waterfront squishy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,512,0.0,-0.49609375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,yes/no,Is the water calm?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,12,0.124996472468893,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,yes/no,Is this a cheese pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,0,512,0.0,-0.1650390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,yes/no,Is there more than one vase on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,512,0.0,-0.73828125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,yes/no,Is there a cake here?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,26,0.2902409960053226,-0.11572265625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,yes/no,Are there any pens on the table?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,512,0.0,-0.1611328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,yes/no,Is this image tilted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,0,512,0.0,-0.49609375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,yes/no,Does this image contain a pie pan?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,16,0.24024101186092028,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,yes/no,Is this a large house?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,4,0.125,-0.314453125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,yes/no,Is there a fountain in front of the building?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,yes/no,Is the sun shining?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,12,0.002959335063516076,-0.1513671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,yes/no,Is this a church?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.6171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,yes/no,Are there clouds visible?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,yes/no,Is this a sunny day?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,34,0.29024099950398935,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,yes/no,Are the hedges well-groomed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,36,0.4716897608341375,-0.357421875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,yes/no,Does the building in the back have an elevator?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,86,0.44520853740876704,-0.1513671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,yes/no,Do you a phone booth?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,12,0.07395909732279093,-0.12890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,yes/no,Are the buildings tall?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.58203125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,yes/no,Is the clock between two arches?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.5625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,yes/no,Are there any entrance gates at the bottom of the tower?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.76171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,yes/no,Is the building a high rise?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.1884765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,yes/no,Is part of this tower made of wood?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,12,0.02016370868174314,-0.5078125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,yes/no,Can the tree tell time?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,14,0.20490429095659826,-0.357421875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,yes/no,Is the emblem a sun face clock?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,512,0.0,-0.41015625,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,yes/no,Is the ram's fleece dirty?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,62,0.48835777166618255,-0.69140625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,yes/no,Is there a travel guide on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,0,48,0.4602304283360341,-0.1513671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,yes/no,Is there snow?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,2,-0.0,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,yes/no,Is it summer?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,12,0.1014097655573916,-0.1201171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,yes/no,Is the picture in color?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,37,0.19742431159086227,-0.1025390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,yes/no,Is there a dog in the photo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,512,0.0,-0.1025390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,yes/no,Is the dog on a leash?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,512,0.0,-0.404296875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,yes/no,Are all of the birds in flight?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,512,0.0,-0.36328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,yes/no,Are there three birds in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,512,0.0,-0.796875,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,yes/no,Is this a dog?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,105,0.5241194566973504,-0.10693359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,yes/no,Is this a winter scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,12,0.124999999999967,-0.1337890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,yes/no,Is the water frozen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,512,0.0,-0.267578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
