image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_14_n_points,cluster_14_avg_strength,cluster_15_n_points,cluster_15_avg_strength,cluster_12_entropy,cluster_13_entropy,cluster_14_entropy,cluster_15_entropy
572,yes/no,Are the hedges well-groomed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,4,270,0.9971361462923904,-0.19377848505973816,Yes,4,24.0,0.002364558535354586,15.0,0.0022803963979561694,17.0,0.0023140480883609726,0.955336232595348,0.9446232142545791,0.9856676426534905,18.0,0.002388450805071362,,,,,,,,,,,,,0.9535998353544741,,,,,,,,,,,,,,,,,,,,,,,,
573,yes/no,Does the building in the back have an elevator?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,3,305,0.9979395634311645,-0.036460597068071365,No,3,30.0,0.0019536983773306834,26.0,0.00197740674541382,18.0,0.0019486887210151157,0.9715270798158866,0.9271572097176579,0.9736669121131954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,yes/no,Do you a phone booth?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,4,305,0.9975414747038434,-0.038387712091207504,No,4,15.0,0.0019991175259045386,21.0,0.0019857877036759917,25.0,0.00200847965173732,0.9189900464321514,0.9588649012766761,0.9148032861414375,27.0,0.0019759576135331383,,,,,,,,,,,,,0.9929281551787843,,,,,,,,,,,,,,,,,,,,,,,,
575,yes/no,Are the buildings tall?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,8,286,0.9953599237474378,-0.4807603657245636,No,8,15.0,0.0022488221611137497,81.0,0.002223614636465516,29.0,0.002187735425360478,0.7835807040488099,0.9703443890273431,0.9616288546721373,16.0,0.002209197657962486,57.0,0.0022137994683059646,26.0,0.0022431511431321004,19.0,0.0022616749309127015,56.0,0.002230180899862846,,,,,0.9320201587042914,0.9772003842341699,0.9629320612355918,0.8693978806749074,0.9756808811793051,,,,,,,,,,,,,,,,,,,,
576,yes/no,Is the clock between two arches?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,267,0.9892884861354221,-0.4807526469230652,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,yes/no,Are there any entrance gates at the bottom of the tower?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,282,0.9955936778387405,-0.5261529684066772,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,yes/no,Is the building a high rise?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,3,300,0.9950552358381538,-0.02073598839342594,No,3,49.0,0.0021298965777836352,31.0,0.002133474801893868,31.0,0.0021218742005848445,0.9743044005854029,0.9564897127705024,0.9892924071621719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,yes/no,Is part of this tower made of wood?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,288,0.9954379816180514,-0.24515484273433685,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,yes/no,Can the tree tell time?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,3,294,0.997696631784945,-0.05056263133883476,No,3,35.0,0.0019735474749116434,28.0,0.0019930174195668397,27.0,0.0019685855805159917,0.9764874965084083,0.9323494843580604,0.9579008244473906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,yes/no,Is the emblem a sun face clock?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,2,315,0.9949812348278875,-0.36777496337890625,Yes,2,15.0,0.002597487000729444,22.0,0.002501977919788429,,,0.7835807040488099,0.9389433656943027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,yes/no,Is the ram's fleece dirty?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,2,239,0.992296190300577,-0.44046860933303833,Yes,2,28.0,0.0033038220337897294,16.0,0.004665252387163531,,,0.9532930095789537,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,yes/no,Is there a travel guide on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,3,249,0.9960581422726194,-0.18428194522857666,Yes,3,16.0,0.002573167777165179,15.0,0.0026949440621180077,15.0,0.00276657177678346,0.9954133073923868,0.9473080736174853,0.9543063494363562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,yes/no,Is there snow?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,2,253,0.9933781254236914,-0.009249957278370857,Yes,2,15.0,0.0026446627029565405,23.0,0.002593360342001705,,,0.9859247724121322,0.9822791664176941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,yes/no,Is it summer?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,8,146,0.9987536416971825,-0.0010852740379050374,No,8,31.0,0.0018981735997263085,56.0,0.0019058308200166822,40.0,0.0019020972777053925,0.9828905295495743,0.9761039031835136,0.984097082491739,179.0,0.0019105786277930055,15.0,0.0019196492345307686,18.0,0.001924494791972815,16.0,0.001921564357118171,15.0,0.0019058928620715192,,,,,0.9882890715194492,0.9182958340544896,1.0,1.0,0.9877812438119246,,,,,,,,,,,,,,,,,,,,
586,yes/no,Is the picture in color?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,6,291,0.9990409922839386,-0.1421634554862976,Yes,6,15.0,0.0019440541735585228,8.0,0.0018960315164126865,34.0,0.0019355006745555203,1.0,0.9463946303571862,0.9573736121400387,10.0,0.0019481080271726992,19.0,0.001975663931499619,2.0,0.001868755978682136,,,,,,,,,0.9709505944546686,0.899507835327561,0.0,,,,,,,,,,,,,,,,,,,,,,
587,yes/no,Is there a dog in the photo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,268,0.9908686576701834,-0.027863172814249992,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,yes/no,Is the dog on a leash?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,1,252,0.9923335141074966,-0.09223031997680664,Yes,1,25.0,0.003342709924941972,,,,,0.9664861639676334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,yes/no,Are all of the birds in flight?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,2,276,0.9992217621830035,-0.07757548987865448,No,2,93.0,0.001860437298022989,63.0,0.0018694885618845646,,,0.976076866241797,0.9603237592621563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,yes/no,Are there three birds in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,3,392,0.9992569199993024,-0.5343548059463501,No,3,15.0,0.0018784453538743106,18.0,0.001901571358899669,41.0,0.0019008639265205055,0.9877812438119247,0.9342064019134054,0.9480442981874956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,yes/no,Is this a dog?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,6,378,0.9985198960784637,-0.00260728457942605,No,6,17.0,0.0019765951095623764,15.0,0.001979258563089352,15.0,0.0019458179383465184,0.9967828263127351,0.9602297178607612,0.9543063494363562,24.0,0.0019751078452920367,20.0,0.0020206604487919763,48.0,0.00201693966876054,,,,,,,,,0.9514282211802997,0.9197173235750931,0.9706928338612667,,,,,,,,,,,,,,,,,,,,,,
592,yes/no,Is this a winter scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,1,249,0.9862827612684598,-0.0037117258179932833,Yes,1,15.0,0.007085882167030946,,,,,0.7835807040488099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,yes/no,Is the water frozen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,4,243,0.9936375381542423,-0.16288964450359344,Yes,4,15.0,0.002957180939729144,5.0,0.002432623795912492,18.0,0.0034579194851044703,0.9161314485121343,0.9709505944546686,0.8424887242433627,30.0,0.0027738621741198034,,,,,,,,,,,,,0.9758071098111268,,,,,,,,,,,,,,,,,,,,,,,,
594,yes/no,Is that a laptop on the chair?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131208.jpg,8,243,0.9968196069294075,-0.16879041492938995,No,8,52.0,0.0019948971561780347,37.0,0.002001280102164454,30.0,0.001997759303639007,0.9940875535989517,0.9308744910444074,0.9824567505740444,46.0,0.001992164576812038,15.0,0.0019776093847228508,28.0,0.002002065343733397,51.0,0.001995471924966803,15.0,0.0019906501415468893,,,,,0.9750437935268511,0.9949490477321437,1.0,0.9829709397196859,0.9654013672997089,,,,,,,,,,,,,,,,,,,,
595,yes/no,Is Cingular a sponsor of this field?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,1,272,0.9951155570845531,-0.29311567544937134,Yes,1,23.0,0.0034199528871299554,,,,,0.8757633818798277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,yes/no,Is this a conventional kitchen?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,7,222,0.9978338477159243,-0.028475819155573845,No,7,15.0,0.0018836285951429252,42.0,0.001897418649955366,37.0,0.0018996598264404542,0.982798115178801,0.9497189511394803,0.974460259754776,51.0,0.001894411116864067,18.0,0.0018959014399234904,37.0,0.001901882632584708,2.0,0.0018756305899499126,,,,,,,0.9715042661389317,0.8821022532543101,0.950416872542817,0.0,,,,,,,,,,,,,,,,,,,,,
597,yes/no,Is the area lit?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,5,294,0.9961204162635928,-0.07680335640907288,Yes,5,32.0,0.0022193706601967337,79.0,0.002304723920180644,32.0,0.0022753757837167903,0.9439158543202691,0.9537319865217083,0.974577991850166,14.0,0.0022724455680037314,5.0,0.002040804812528158,,,,,,,,,,,0.9032139773855579,0.9709505944546686,,,,,,,,,,,,,,,,,,,,,,,
598,yes/no,Are the vases identical?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,3,331,0.9991807731813301,-0.6362258195877075,No,3,17.0,0.0019456953490076105,27.0,0.0019297935990335057,28.0,0.0019305885291752156,0.9967828263127351,0.977777592259756,0.9880269590517888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,yes/no,Are these the normal size pieces of pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,12,211,0.9985521414639803,-0.34560132026672363,No,12,33.0,0.0019592539595880455,17.0,0.0019379373959835379,66.0,0.0019408055065000486,0.966014488431007,0.9519839065438831,0.9837069745513956,15.0,0.0019343915386835855,15.0,0.0019404679309909573,16.0,0.0019344069179861698,15.0,0.0019358904375124184,15.0,0.0019362802751872017,16.0,0.0019443924524053507,18.0,0.0019416251140655322,0.9543063494363562,0.9877812438119247,0.9886085007312412,0.9446232142545791,0.944623214254579,0.985056822321508,0.9388201415867106,22.0,0.0019358744954424052,15.0,0.001940774491851364,0.9961982334892152,1.0,,,,,,,,,,,,
600,yes/no,Could you eat all of this pizza?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,6,296,0.9965094356278886,-0.6878983974456787,Yes,6,18.0,0.002095125599272681,29.0,0.0020777686154521166,15.0,0.0020686075393992888,0.9388201415867106,0.9707625716534202,0.9446232142545791,17.0,0.0020714540813293607,19.0,0.0021532322669090974,15.0,0.0021073844360808727,,,,,,,,,0.9856676426534905,0.9258628921382102,0.9500685975366211,,,,,,,,,,,,,,,,,,,,,,
601,yes/no,Is there broccoli on a slice of pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524428.jpg,7,272,0.9987142469441713,-0.020349521189928055,No,7,37.0,0.0019404576373284492,15.0,0.0019237299164265422,29.0,0.0019269201164386538,0.9556541206059553,0.9446232142545791,0.9671944312960193,8.0,0.0019240657004525575,16.0,0.0019255005098037493,16.0,0.0019255079490300172,28.0,0.0019239360095076982,,,,,,,1.0,0.9414280318460244,0.9618974703476992,0.9844886915324046,,,,,,,,,,,,,,,,,,,,,
602,yes/no,Is there an animal that seems to stick out?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,6,289,0.9984861746464297,-0.4171525239944458,Yes,6,29.0,0.0019618307169816016,38.0,0.0019612228374325303,19.0,0.0019428339045755828,0.9572877264098986,0.9696005936541744,0.9687152128461037,15.0,0.0019388872586966629,31.0,0.0019383576023471534,22.0,0.0019497912478123318,,,,,,,,,0.9609640474436811,0.972913189687814,0.972959493974982,,,,,,,,,,,,,,,,,,,,,,
603,yes/no,Is this in a zoo?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,8,196,0.9979095314365697,-0.003087752964347601,No,8,15.0,0.00202265481497523,15.0,0.002044854720879644,85.0,0.002046077369710508,0.9949490477321437,1.0,0.9842886553456097,38.0,0.002038696792799913,35.0,0.002041669911279245,16.0,0.00203178256336787,45.0,0.0020461887478670326,4.0,0.0020243881487122936,,,,,0.9792954054681025,0.9811563059910088,0.9618974703476992,0.9959270812706417,0.0,,,,,,,,,,,,,,,,,,,,
604,yes/no,Is this in a desert?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,271,0.9895488686083481,-0.23055070638656616,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,yes/no,Is this a banana toast?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,1,235,0.994947039129057,-0.07049909979104996,Yes,1,72.0,0.0027607045249397727,,,,,0.9834242130928775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,yes/no,Are the people playing a game?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,4,162,0.9988843715273197,-0.3224807679653168,No,4,62.0,0.0018995882257990715,63.0,0.0018865027086241595,115.0,0.0018916645733961556,0.9951213728659949,0.9828492888078103,0.9831479945665873,55.0,0.0018814665001352523,,,,,,,,,,,,,0.9884269216311599,,,,,,,,,,,,,,,,,,,,,,,,
607,yes/no,Is the TV turned on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,4,235,0.9934798708327707,-0.18467646837234497,Yes,4,15.0,0.0026735496431848915,25.0,0.00248982743140844,10.0,0.0025529881429422058,0.9664572819896989,0.9909595631140102,0.9602297178607612,40.0,0.003062979428439999,,,,,,,,,,,,,0.905901835418552,,,,,,,,,,,,,,,,,,,,,,,,
608,yes/no,Is this person watching a movie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,3,312,0.998687165173904,-0.3918023407459259,Yes,3,16.0,0.002031169357935804,15.0,0.0019439028980309833,8.0,0.0019703834223859205,0.9320201587042914,0.9718495448242642,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,yes/no,Is one of the giraffes eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,2,262,0.9888071007399757,-0.19635412096977234,Yes,2,16.0,0.003242642797777089,18.0,0.003550638023031273,,,0.875,0.8424887242433627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,yes/no,Is it daytime?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393362.jpg,2,196,0.9990548957362678,-0.00812003668397665,Yes,2,258.0,0.0019387871098497155,65.0,0.0019384715689325018,,,0.9843002770768026,0.9667437175065365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,yes/no,Are the kickstands down?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393362.jpg,1,307,0.9985015371000884,-0.3962761461734772,No,1,29.0,0.001970508368074992,,,,,0.9137851287042326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,yes/no,Do you see any motorcycle helmets?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393362.jpg,1,240,0.9964001615473327,-0.16919660568237305,Yes,1,21.0,0.003725723185616887,,,,,0.8768312711674585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,yes/no,Is the kite high in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,8,249,0.9975041412142485,-0.3744730055332184,Yes,8,26.0,0.002189270492066299,28.0,0.0021767990973028074,24.0,0.0020651494568060132,0.938007311034084,0.9825098436366377,0.9863826390090816,16.0,0.002113737274984801,15.0,0.002108069907508162,19.0,0.002110480684976643,7.0,0.002033452251554528,8.0,0.0020920339184534362,,,,,0.9528195311147832,0.944623214254579,0.9538677057815207,0.9821410328348752,0.954434002924965,,,,,,,,,,,,,,,,,,,,
614,yes/no,Is the sky clear?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,5,265,0.9981799332925821,-0.009437127970159054,No,5,21.0,0.002005496970042503,15.0,0.0019465492272015756,15.0,0.0019367692120556951,0.958411422117983,0.9949490477321437,0.9859247724121322,43.0,0.001958193893700779,15.0,0.001938391332605508,,,,,,,,,,,0.9865148784588608,0.9859247724121322,,,,,,,,,,,,,,,,,,,,,,,
615,yes/no,Are the people flying kites?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,3,306,0.9900107896009858,-0.042775604873895645,Yes,3,38.0,0.0031561794591534282,19.0,0.0029821345347298732,15.0,0.002922707371154819,0.9737527666151571,0.9656476401164373,0.9147366491799204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,yes/no,Can you see any fish?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,268,0.9985734555804561,-0.030841704457998276,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,yes/no,Is this man swimming?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,4,275,0.9971552171665108,-0.5849001407623291,No,4,25.0,0.0020571504711751052,17.0,0.002048627986272933,10.0,0.002045682262318632,0.9758191061888972,0.9719977955078913,0.9602297178607612,12.0,0.0020570967214591073,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
618,yes/no,Is he turning?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,9,213,0.9980028660429099,-0.6601250767707825,Yes,9,16.0,0.0019033932535742347,20.0,0.0018992289771336205,16.0,0.0018821535816225807,0.9755307720176266,0.9854752972273343,0.9886085007312413,11.0,0.0018827134706645013,93.0,0.0019080192630594748,52.0,0.0019092680847772685,8.0,0.0018870104426877044,12.0,0.001909351634543897,14.0,0.0019037274473495843,,,0.9056185178648963,0.9723236628408388,0.9700915232659407,0.954434002924965,0.9798687566511528,0.903213977385558,,,,,,,,,,,,,,,,,,,
619,yes/no,Does the man have short hair?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,3,253,0.9926775985600333,-0.3479893207550049,Yes,3,15.0,0.002957131395151656,27.0,0.0033183253373317225,39.0,0.0029336295384982647,0.9147366491799203,0.9298511434805797,0.9706298959913855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,yes/no,Is the bus featured in this picture typical?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,4,261,0.9989153136950084,-0.14937040209770203,No,4,15.0,0.00190564489456199,15.0,0.001876701480532955,127.0,0.0018878943020996862,0.9182958340544896,0.9664572819896989,0.9801401050535602,18.0,0.00189419101209711,,,,,,,,,,,,,0.9728825026363701,,,,,,,,,,,,,,,,,,,,,,,,
621,yes/no,Is this the latest make and model?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,7,201,0.9990616784851234,-0.007867448031902313,No,7,15.0,0.0018793724419964297,50.0,0.0018699809387819925,91.0,0.0018704581796173303,0.9709505944546686,0.9775274080747013,0.9700238651083236,16.0,0.0018672281673045314,19.0,0.0018592505707234362,13.0,0.0018643088361039685,42.0,0.0018635376204941443,,,,,,,0.9755307720176266,0.9769780367557707,0.9194324237704885,0.9650522656100656,,,,,,,,,,,,,,,,,,,,,
622,yes/no,Are there any building in the area?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,271,0.9945576233004281,-0.15936189889907837,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,yes/no,Is there a fence in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,4,315,0.9976069250409786,-0.009447718039155006,No,4,18.0,0.001992802019556766,20.0,0.002001308659757026,31.0,0.001995852278256716,0.9736669121131954,0.9921503172858166,0.9779018596186941,15.0,0.0020127023590684407,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
624,yes/no,Is the zebra's tail up?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,6,295,0.9984498148253079,-0.5187121629714966,No,6,16.0,0.0021786471269800373,34.0,0.0020768363447871423,15.0,0.0020456317547687453,0.8387794678549646,0.9763692021299742,0.9473080736174851,17.0,0.002094303016325179,28.0,0.0021194650266368855,16.0,0.0020817925419144433,,,,,,,,,0.925613407948596,0.9938747069399737,0.9248008763572906,,,,,,,,,,,,,,,,,,,,,,
625,yes/no,Are they the same type of animal?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,8,262,0.9979326436147941,-0.3798530399799347,Yes,8,17.0,0.002147529458297818,15.0,0.002061273147255095,6.0,0.002022218259668506,0.9127332405984697,0.9161314485121343,1.0,15.0,0.0021008533520310135,16.0,0.0020683054904251713,30.0,0.0020600182252076813,12.0,0.002028419457406178,16.0,0.0020497487797299643,,,,,0.9018972358711528,0.9248008763572906,0.9749762821613741,0.9439592513355664,0.9618974703476992,,,,,,,,,,,,,,,,,,,,
626,yes/no,Are all zebras facing the same way?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,7,299,0.9927749735734708,-0.3427073657512665,No,7,31.0,0.002246937739342819,20.0,0.002265416375482335,96.0,0.0022534374032030105,0.9616418592336476,0.9354752972273344,0.979264265864875,21.0,0.0022295219127462934,25.0,0.002253359347225639,39.0,0.0022464434154158275,10.0,0.0022431957432674874,,,,,,,0.9574423384582357,0.9787071762354436,0.9656915210288951,1.0,,,,,,,,,,,,,,,,,,,,,
627,yes/no,Are the zebras running?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,5,299,0.9970373406461229,-0.09604953974485397,No,5,29.0,0.002035663507424651,65.0,0.002038145662804212,11.0,0.0020363393796196828,0.9684167629380332,0.9844138214164015,0.9431887805255736,15.0,0.0020445414771947962,22.0,0.0020434067061007814,,,,,,,,,,,1.0,0.9762393112841812,,,,,,,,,,,,,,,,,,,,,,,
628,yes/no,Is he going to fall?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262299.jpg,5,249,0.9986945190599904,-0.3864883482456207,No,5,30.0,0.0018921592242883633,8.0,0.0018739251654809831,38.0,0.00189388655615113,0.9784254845068616,0.9463946303571862,0.9697878998762338,17.0,0.0019022417870291925,50.0,0.0018937970468012556,,,,,,,,,,,0.9967828263127351,0.9800188893471188,,,,,,,,,,,,,,,,,,,,,,,
629,yes/no,Are the traffic lights facing the same direction?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,7,319,0.9986009986234914,-0.5531317591667175,No,7,15.0,0.0019947512950908605,18.0,0.0019826419611298912,37.0,0.001965078512513092,0.8443536850036224,0.9728825026363701,0.9745057218982472,27.0,0.001962174584147663,16.0,0.0019640077664179563,30.0,0.0019805133542121107,31.0,0.0019724843788739223,,,,,,,0.9928370275077354,0.9755307720176266,0.9227468142709698,0.9630944930916894,,,,,,,,,,,,,,,,,,,,,
630,yes/no,Is this cake made with fondant?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,1,112,0.9989339593618448,-0.3624982237815857,No,1,434.0,0.001898336080662094,,,,,0.9843229661866857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,yes/no,Is there a fork on the plate?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,10,247,0.9958164327776423,-0.5303003787994385,No,10,26.0,0.0021606344453941016,20.0,0.0022040963401667875,25.0,0.002158177611303601,0.9934151417289491,0.9545258142257613,0.9858296553988215,20.0,0.0021571092820711684,10.0,0.0021515861587957045,51.0,0.002151486247073374,41.0,0.0021400118018333686,31.0,0.00217379565462457,34.0,0.002173858743027894,12.0,0.002195151411611184,0.9763620978123273,0.9709505944546686,0.9800765381092239,0.9788683101039926,0.9562206756590976,0.9892248603703082,0.9182958340544896,,,,,,,,,,,,,,,,,,
632,yes/no,Is this black and white?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,6,251,0.9944989310045518,-0.29703760147094727,No,6,28.0,0.00221604027776537,18.0,0.0022257772386903374,68.0,0.002250647351515115,0.9687190118734337,0.9656336071428252,0.9784552339111466,48.0,0.0022318551362286334,105.0,0.002218085386994987,29.0,0.0022228192696798375,,,,,,,,,0.9695605252065107,0.9817787123835674,0.9741790333644582,,,,,,,,,,,,,,,,,,,,,,
633,yes/no,Is a military person in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,5,238,0.9937557319593203,-0.02918512560427189,Yes,5,42.0,0.0025419701695172455,20.0,0.0029096573639487916,2.0,0.0021651562747339943,0.9769196545813923,0.9630603734213402,0.0,6.0,0.0024387169038744606,62.0,0.0028101641690838355,,,,,,,,,,,0.9182958340544896,0.9775478942838036,,,,,,,,,,,,,,,,,,,,,,,
634,yes/no,Are they smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,10,181,0.9942690837210724,-0.044399719685316086,Yes,10,28.0,0.0023357225761491173,17.0,0.002242900007351541,63.0,0.0023180951774915987,0.9304474970966687,0.9719977955078916,0.9749627734436133,16.0,0.002318305643171705,97.0,0.0023762987919871024,25.0,0.002311336875637692,17.0,0.0023149689249576406,18.0,0.0022752152881925208,23.0,0.002298223717740821,17.0,0.0022713535271412905,0.9755307720176266,0.970395681188295,0.9745455500297384,0.9967828263127351,0.9773429734731779,0.9627069364469678,0.9771236998460402,,,,,,,,,,,,,,,,,,
635,yes/no,Is this an old building?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,2,243,0.9947766568416051,-0.021280165761709213,Yes,2,18.0,0.0040210274385172095,24.0,0.002451506796677688,,,0.9910760598382222,0.9931913195045406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
