image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_n_points,cluster_10_avg_strength,cluster_10_entropy,cluster_11_n_points,cluster_11_avg_strength,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_14_n_points,cluster_14_avg_strength,cluster_12_entropy,cluster_13_entropy,cluster_14_entropy
482,yes/no,Are the men going to share the bananas?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131127.jpg,2,193,0.9972284139223266,-0.286376953125,No,2,142.0,0.002027223455916719,81.0,0.002016236092767951,,,,,,,,,,,0.9534498246051565,0.9246880434732804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,yes/no,Do the painted flowers match the real ones?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131128.jpg,7,49,0.9980611893595285,-0.5048828125,No,7,200.0,0.00191070926722249,49.0,0.0019080444557891994,36.0,0.0019071467975882643,12.0,0.00190378914477561,95.0,0.0019198528627056282,16.0,0.0019270199051731698,14.0,0.0019106963162759288,0.9457459259492884,0.9455198617194045,0.8929352898779307,0.0,0.9008375984588959,0.9886994082884974,0.9852281360342515,,,,,,,,,,,,,,,,,,,,,,,,
484,yes/no,Will the birds go into the water?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,2,243,0.9987802758270515,-0.0609130859375,No,2,19.0,0.0019737631707713306,34.0,0.0019228475087068495,,,,,,,,,,,0.9041116874399233,0.9595557254187435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,yes/no,Is this bird afraid of the ledge?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,3,274,0.9988264898813731,-0.44140625,No,3,19.0,0.00195340269149219,18.0,0.0019054948723179347,34.0,0.0019147673534484354,,,,,,,,,0.858059727974443,0.7896900821428475,0.9675790359315454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,yes/no,Are the mountains high?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131133.jpg,3,72,0.9974551464655014,-0.0703125,Yes,3,16.0,0.002074130314743235,46.0,0.0020628766235325207,392.0,0.002055184304533515,,,,,,,,,0.954434002924965,0.6801529888510397,0.8985558368495383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,yes/no,Is there a person standing in front of the television?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,6,236,0.9974218154885378,-0.054168701171875,Yes,6,116.0,0.0022255243795299817,15.0,0.002032908704883227,20.0,0.002070063694267516,18.0,0.0020778043170559092,18.0,0.0021496815286624208,16.0,0.0021596337579617834,,,0.8348127958662961,0.9161314485121342,0.951850848028674,0.9758159039662214,1.0,0.5435644431995964,,,,,,,,,,,,,,,,,,,,,,,,,
488,yes/no,Is there enough room under the armchairs for a cat to hide?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,3,235,0.997244129437102,-0.474609375,No,3,41.0,0.0019510681382578596,11.0,0.0019553470322231136,23.0,0.0019775302975012566,,,,,,,,,0.9140361855807954,0.9940302114769565,0.940725014049597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,yes/no,Are there numbers on the clock face?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,0,235,0.9713521857566034,-0.51708984375,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,yes/no,Is there a big tree behind the clock?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,5,151,0.9967035029153347,-0.1180419921875,Yes,5,45.0,0.002108914252144531,213.0,0.002099302266454203,2.0,0.002026246220575897,15.0,0.002086400405249244,17.0,0.0021296071261291717,,,,,0.9279196700898443,0.9071884886363989,0.0,0.9602297178607612,0.9975025463691153,,,,,,,,,,,,,,,,,,,,,,,,,,
491,yes/no,Is this a wedding?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,4,161,0.9955224385998472,-0.002933502197265625,No,4,55.0,0.0021041360542162803,15.0,0.0020644698701945984,21.0,0.002086912928221563,101.0,0.002082338896207579,,,,,,,0.9471438461985668,0.982798115178801,0.9849500113113598,0.9074200815668078,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,yes/no,Does the crust look burnt?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,1,229,0.975943010581344,-0.2076416015625,Yes,1,15.0,0.010760061645049985,,,,,,,,,,,,,0.7835807040488099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,yes/no,Does this pizza have a deep dish crust?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,3,184,0.9982698146431694,-0.456787109375,No,3,68.0,0.0020308712600432006,75.0,0.0020082704735781246,56.0,0.0020118646860277692,,,,,,,,,0.9678543388863207,0.9677225536884347,0.9161407779111789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,yes/no,Is the banana freshly peeled?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,6,126,0.9973835831256708,-0.24560546875,Yes,6,78.0,0.0020118353157066245,36.0,0.0019949998737341856,268.0,0.0020038573264137154,8.0,0.001982373292254855,22.0,0.0020018870999956384,32.0,0.001991843228364353,,,0.6859609843369072,0.8553885422075337,0.8794854781341284,0.0,0.8949645376549995,0.9528195311147832,,,,,,,,,,,,,,,,,,,,,,,,,
495,yes/no,Is the banana closed?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,7,129,0.9981550536864686,-0.13525390625,No,7,262.0,0.0019707737738773414,61.0,0.0019644220011932555,49.0,0.0019682587813581254,17.0,0.001987427239740841,27.0,0.0019775820371948924,16.0,0.0019655730116346676,26.0,0.001963211816268386,0.9197297394849513,0.9482464667385883,0.9717829879510941,0.9774178175281716,0.8325252476189536,0.9320201587042914,0.9031771797077378,,,,,,,,,,,,,,,,,,,,,,,,
496,yes/no,Does this photo show train tracks?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,7,282,0.9975374720986185,-0.054168701171875,Yes,7,22.0,0.0020914979592665545,15.0,0.0020453747726474998,9.0,0.0020510475055929597,16.0,0.002058138421774786,73.0,0.0020520188639740313,18.0,0.002052820234638417,15.0,0.0020751566206111665,0.9922150607220183,0.944623214254579,0.9910760598382222,0.9463946303571862,0.8701146596419852,0.6500224216483541,0.8830374409547587,,,,,,,,,,,,,,,,,,,,,,,,
497,yes/no,Does this train work?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,1,242,0.9696514216444546,-0.04290771484375,Yes,1,23.0,0.005081295417064443,,,,,,,,,,,,,0.9717954863394009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,yes/no,Are the giraffes under the trees?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,7,210,0.998308607628013,-0.12188720703125,Yes,7,23.0,0.0019719064923583956,16.0,0.0019491336229843206,56.0,0.001957106793877585,17.0,0.001984994853155838,88.0,0.0019604521802663666,20.0,0.001943981727945596,27.0,0.0019570840782909948,0.8950252083920532,0.8112781244591328,0.827698114805034,0.9774178175281716,0.865930543532611,0.8173454221465103,0.9746913179422255,,,,,,,,,,,,,,,,,,,,,,,,
499,yes/no,Are there 3 elephants?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393228.jpg,2,151,0.9979766624234765,-0.3984375,Yes,2,47.0,0.0020482545461974174,438.0,0.0020483294783857466,,,,,,,,,,,0.98923729392618,0.8813483908308503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,yes/no,Are all of the elephants full grown?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393228.jpg,2,104,0.9981294302666631,-0.0655517578125,No,2,290.0,0.0020286513417555442,36.0,0.002026179819200829,,,,,,,,,,,0.8925297261816875,0.908172349693003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,yes/no,Are the elephants in the jungle?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393228.jpg,1,226,0.9620901416899054,-0.0147552490234375,Yes,1,26.0,0.011831463951422582,,,,,,,,,,,,,0.8479836109346183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,yes/no,Is the woman eating the pizza?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,6,224,0.998935357343547,-0.0936279296875,No,6,21.0,0.001884521216578507,38.0,0.001884132481557004,44.0,0.0018856141108797694,17.0,0.0018775697197234117,21.0,0.001882321141775964,18.0,0.0018881530860938157,,,0.9517619850443704,0.9547885998154046,0.9686385027378804,0.9519839065438831,0.978033486181519,0.9656336071428252,,,,,,,,,,,,,,,,,,,,,,,,,
503,yes/no,Are there any reflections in this picture?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,8,132,0.9963288398819751,-0.6787109375,Yes,8,148.0,0.0021977517824093994,22.0,0.002133349531139188,38.0,0.0021546480329688714,9.0,0.0021850621207743426,14.0,0.002163134106575309,19.0,0.0021375401085782933,35.0,0.0021711313823420163,0.941033527663875,0.8716049151835776,0.9238956687006753,0.7642045065086203,0.9657130652315669,0.9892422967543257,0.9519321863916397,6.0,0.002112828662236348,,,,,0.0,,,,,,,,,,,,,,,,,
504,yes/no,Is the water on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,0,237,0.9694664823535858,-0.440673828125,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,yes/no,Is this photo outdoors?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393292.jpg,0,248,0.9634618826330716,-0.0197296142578125,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,yes/no,Are the clock and owl made in the same artistic fashion?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,6,230,0.9977127619582558,-0.6708984375,Yes,6,32.0,0.0018759004758600129,34.0,0.0018792116820733039,109.0,0.0018680308288458963,23.0,0.0018657151929206653,17.0,0.0018597057900916925,18.0,0.0018579407139936335,,,0.9462692837461092,0.9433114115816222,0.9773805574511433,0.9375221328852416,0.9771236998460402,0.8763576394898523,,,,,,,,,,,,,,,,,,,,,,,,,
507,yes/no,Is that owl a candle?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,0,265,0.9740785069204543,-0.2493896484375,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,yes/no,Does this planes tail have 4 colors?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,8,219,0.9965690718576087,-0.5634765625,Yes,8,26.0,0.0021785160598903337,113.0,0.0021359298259894252,68.0,0.0021368583954615226,15.0,0.002120248884079535,16.0,0.0021113722440146087,15.0,0.0020977050362955955,19.0,0.002122384617027487,0.990349619697181,0.875750481960421,0.8667186545514189,0.7219280948873623,0.9248008763572906,0.8830374409547587,0.9283213239079567,37.0,0.002119883308169525,,,,,0.92646865483184,,,,,,,,,,,,,,,,,
509,yes/no,Is this plane landing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,1,52,0.9984249995261769,-0.1658935546875,No,1,600.0,0.001962019439824895,,,,,,,,,,,,,0.8733340690537821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,yes/no,Is this plane taking off?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,5,125,0.9956255552644647,-0.5498046875,Yes,5,98.0,0.0019468673938559655,45.0,0.001947171979876144,56.0,0.0019470281724003392,50.0,0.0019476359152980833,38.0,0.0019472503006524391,,,,,0.8940917505556245,0.6182930541450908,0.6480016190499651,0.823675907222497,0.6444666452025872,,,,,,,,,,,,,,,,,,,,,,,,,,
511,yes/no,Are these wings strong?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,8,208,0.9966077347271438,-0.037322998046875,Yes,8,26.0,0.0021826608701900627,99.0,0.002131645405816352,31.0,0.0021454077404718503,15.0,0.002125175151798225,29.0,0.0021185027023420304,16.0,0.0021164175618869695,18.0,0.0021185027023420296,0.990349619697181,0.9071737902810642,0.93115506758111,0.7219280948873623,0.7435882321573665,0.9248008763572906,0.9342064019134054,32.0,0.0021122472809768466,,,,,0.9471431744796017,,,,,,,,,,,,,,,,,
512,yes/no,Is that a bicycle?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000086.jpg,1,218,0.971861887451001,-0.0307464599609375,Yes,1,22.0,0.005167199749267833,,,,,,,,,,,,,0.9811519819141796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,yes/no,Is this a cow farm?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,4,118,0.9972704158808214,-0.05987548828125,No,4,192.0,0.002069044136806446,26.0,0.0020375036450382546,113.0,0.002062003211461588,30.0,0.0020709528652640844,,,,,,,0.9602412244387789,0.9519277678640524,0.9277179225882092,0.9079787466825342,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,yes/no,Is this a prairie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,4,146,0.9931019405332931,-0.640625,No,4,154.0,0.0022926449389468954,107.0,0.002301010350797621,19.0,0.0022615650263681057,32.0,0.0023073337672691297,,,,,,,0.9235745623773262,0.8973660895862525,0.9720048748581784,0.9850011108227404,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,yes/no,Is there a village in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,4,158,0.9931806945005236,-0.08929443359375,No,4,162.0,0.002301349569452516,104.0,0.0023021191131341314,17.0,0.002266365770279459,33.0,0.0023225494123177773,,,,,,,0.939293962436854,0.9570263530544988,0.9519839065438831,0.9319780693275648,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,yes/no,Would you be able to find a mosque in this city?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131160.jpg,0,254,0.9718192160531619,-0.0093231201171875,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,yes/no,Is there ketchup?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,156,0.9979989400573722,-0.125732421875,No,4,29.0,0.0019533507717473283,42.0,0.0019592080899556654,128.0,0.0019838625147313,59.0,0.0019726163197532026,,,,,,,0.9665859482843118,0.973373316150164,0.8590034884830181,0.9447867877148955,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,yes/no,Is the hotdog well seasoned?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,262,0.9971631126822201,-0.0989990234375,Yes,5,55.0,0.002056126232501727,15.0,0.002036531207610978,25.0,0.0020662615902038396,16.0,0.0020997082706208084,15.0,0.002019188484431809,,,,,0.9147831624496904,0.9654013672997089,0.9119170469093422,0.0,0.9446232142545791,,,,,,,,,,,,,,,,,,,,,,,,,,
519,yes/no,Is this a healthy meal?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,2,166,0.9983158996749779,-0.01129150390625,No,2,78.0,0.0019013321942991073,67.0,0.0018992791665052942,,,,,,,,,,,0.9154456481156096,0.963597375401195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,yes/no,Is there a spoon in this photo?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,168,0.9979934673765098,-0.017730712890625,No,4,30.0,0.0019570382268177503,45.0,0.0019621621847720153,128.0,0.001985133398062517,61.0,0.0019749437941754965,,,,,,,0.9598568375662753,0.9277315654127674,0.9492827855022212,0.9536435065810284,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,yes/no,Is this breakfast?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,2,147,0.9983786824890706,-0.007843017578125,No,2,227.0,0.0019257484119297936,21.0,0.0019062910979452446,,,,,,,,,,,0.8622211357350633,0.997618320255157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,yes/no,Is there a drink in this picture?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,182,0.9967873724972798,-0.2227783203125,No,4,105.0,0.002052321618929452,118.0,0.0020570133438699663,19.0,0.002032675488416968,16.0,0.0020267200251647068,,,,,,,0.9534452203823168,0.9090689577469525,0.9892422967543257,0.985056822321508,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,yes/no,Do these hot dogs look like they taste good?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,8,263,0.9850378169816345,-0.0687255859375,Yes,8,94.0,0.002259540564445495,19.0,0.0022540737034935504,23.0,0.0022578507613020085,19.0,0.002255828700051017,93.0,0.0022620325185269997,26.0,0.0022638485280696207,15.0,0.0022514777710856346,0.9388335636756474,0.9752404816059184,0.9154212059212888,0.7996680068017685,0.8897343302455726,0.9790089185165758,0.9147366491799203,27.0,0.0022649855570892686,,,,,0.9946468165806768,,,,,,,,,,,,,,,,,
524,yes/no,Are those tomatoes on the sandwich?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,3,176,0.9685888577960112,-0.480224609375,Yes,3,15.0,0.01083953419935259,14.0,0.013062356989712264,6.0,0.003178206583427923,,,,,,,,,0.8443536850036222,0.863120568566631,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,yes/no,Are the fries plain?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,216,0.9960788148661605,-0.5625,No,4,103.0,0.00208268991509473,111.0,0.0020838513733747056,17.0,0.0020491167928146847,15.0,0.0020494589181270606,,,,,,,0.9445535771003949,0.9422171574159665,0.9771236998460402,0.944623214254579,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,yes/no,Does this breakfast dish primarily carbohydrates?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,172,0.9721874924224847,-0.330810546875,Yes,1,23.0,0.013423310298747439,,,,,,,,,,,,,0.8324634571186273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,yes/no,Has someone started eating?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,190,0.9984002535282098,-0.451416015625,No,1,229.0,0.0019207805054229307,,,,,,,,,,,,,0.9045656557184374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,yes/no,Would this be good for dessert?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,189,0.9984229154591943,-0.01178741455078125,No,1,226.0,0.0019106051548787848,,,,,,,,,,,,,0.9273493389923324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,yes/no,Is there a butter plate on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,150,0.99711895932093,-0.5107421875,No,5,72.0,0.00202259562449136,130.0,0.0020295596468964477,33.0,0.002010732893555926,14.0,0.0020132749073278043,19.0,0.0020097741957428627,,,,,0.9621055498466398,0.9279394098266843,0.973259728348879,0.903213977385558,0.9495113755878275,,,,,,,,,,,,,,,,,,,,,,,,,,
530,yes/no,Does this have lettuce?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,153,0.9977659290244457,-0.255615234375,No,4,82.0,0.0019841086879677874,141.0,0.0020017616767807854,59.0,0.001990477278036152,13.0,0.0019587153511829974,,,,,,,0.9089748888227092,0.8731819911078743,0.9557699867392462,0.9612366047228759,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,yes/no,Does the food look good?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,261,0.997123518284824,-0.0692138671875,Yes,4,54.0,0.002064265407600998,15.0,0.0020443325912302772,24.0,0.0020682089504081573,15.0,0.002101119607653342,,,,,,,0.9299215749802157,0.9654013672997089,0.7755490855036323,0.9967916319816366,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,yes/no,Is this meat?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,3,200,0.9722001241758761,-0.474609375,Yes,3,15.0,0.010303473653875996,14.0,0.012391656137084083,6.0,0.0030738991967960514,,,,,,,,,0.8024677973715657,0.72483409150576,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,yes/no,Would this typically be eaten for breakfast?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,165,0.9983855792221855,-0.0093231201171875,No,1,210.0,0.001906006073047745,,,,,,,,,,,,,0.9352864336068949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,yes/no,Is that bacon from a delicatessen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,2,166,0.9983989883052454,-0.197509765625,No,2,15.0,0.0018813581862330711,207.0,0.0019018447963262376,,,,,,,,,,,0.9018972358711528,0.8889457265992496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,yes/no,Is the man wearing formal clothes?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,2,214,0.9985859727886536,-0.0034236907958984375,No,2,38.0,0.001968123751075487,37.0,0.0019257195356074612,,,,,,,,,,,0.9665297456127799,0.9739883444851981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,yes/no,Is there a deodorant on the sink?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,1,213,0.9972498674978609,-0.36767578125,No,1,62.0,0.0020389683472626105,,,,,,,,,,,,,0.9556848371213248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,yes/no,Is there a full roll of toilet paper in the bathroom?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,7,198,0.998148510395406,-0.64013671875,Yes,7,20.0,0.00207429866332686,15.0,0.001992410351595643,15.0,0.001999258154667243,17.0,0.00198766494420392,15.0,0.0019894069291958184,19.0,0.001986811339942917,16.0,0.002081146466398461,0.9835386311891136,0.8830374409547587,0.9543063494363562,0.9975025463691153,0.982798115178801,0.8280516427049733,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,,,,
538,yes/no,Would someone be able to watch you change from the outside?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,1,197,0.996877309461041,-0.5439453125,No,1,111.0,0.0020368142736255966,,,,,,,,,,,,,0.9373305775420164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,yes/no,Does the shower have a glass door?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,1,255,0.9970133150286333,-0.20166015625,No,1,15.0,0.0020175558430635134,,,,,,,,,,,,,0.8616157143988104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,yes/no,Is the towel rack silver?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,3,229,0.973732103393301,-0.5498046875,Yes,3,25.0,0.00782654199429886,41.0,0.003915800136835526,15.0,0.0037911232906895076,,,,,,,,,0.9899449185263033,0.9686492427374727,0.9718495448242642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,yes/no,Is there a shower curtain?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,1,225,0.9972813061566584,-0.08026123046875,No,1,62.0,0.0020348057644575,,,,,,,,,,,,,0.9561217945305912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,yes/no,Is the toilet lid down?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,5,124,0.9965055903410655,-0.5693359375,Yes,5,199.0,0.002232480155999303,108.0,0.0022033525576908063,35.0,0.002181848031302159,58.0,0.0022452430172578914,33.0,0.0022084472381350387,,,,,0.8536113383018988,0.8609790294744595,0.9338554165800471,0.9387529167760285,0.9745630531045548,,,,,,,,,,,,,,,,,,,,,,,,,,
543,yes/no,Does this cake look like it chocolate?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000092.jpg,0,261,0.9861024718690065,-0.0989990234375,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,yes/no,Is this a small town?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,3,152,0.9977773565150547,-0.322021484375,No,3,236.0,0.00196850154932477,58.0,0.0019532412301087017,57.0,0.0019567488108098376,,,,,,,,,0.9144573276883216,0.9616264412067724,0.971327101534767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,yes/no,Will these planes be used to transport people?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,2,251,0.9614453102838947,-0.5244140625,Yes,2,16.0,0.004911644521419101,9.0,0.005406266819413249,,,,,,,,,,,0.9954133073923868,0.9057125980138372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,yes/no,Is the room carpeted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,9,226,0.9968788495420834,-0.462890625,Yes,9,50.0,0.0022100130985300546,33.0,0.0021593830901064197,15.0,0.0021345752680347347,15.0,0.0021843011691650904,44.0,0.002170684431272411,22.0,0.0021442227543959466,53.0,0.00213125715682263,0.9661190960509453,0.9828058270053265,0.9967916319816366,0.9967916319816366,0.9283266063904658,0.9849226290193991,0.9089600686774846,21.0,0.0021856872570014765,20.0,0.0022030999854460785,,,0.958411422117983,0.4689955935892812,,,,,,,,,,,,,,,,
547,yes/no,Is there a fireplace?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,3,213,0.99845682430553,-0.0167388916015625,No,3,36.0,0.0019390033667891107,17.0,0.0019386951493451658,30.0,0.0019724995473659732,,,,,,,,,0.8850738429531707,0.9183001704342754,0.9613833012053531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,yes/no,Are stains on the floor?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,5,250,0.9986033066268923,-0.1329345703125,No,5,24.0,0.0019189576464807405,19.0,0.001922432318233629,20.0,0.0019235182741408005,21.0,0.0019462531081097846,16.0,0.001935048570684579,,,,,0.9697883595925099,0.9462035592964384,0.8927376486136671,0.9092748525610022,0.9965119062478288,,,,,,,,,,,,,,,,,,,,,,,,,,
549,yes/no,Are these boys at home?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,5,88,0.9929185707029995,-0.36474609375,Yes,5,461.0,0.002068815727355827,30.0,0.0020694528477519067,26.0,0.002068837844715849,63.0,0.0020686055395948183,20.0,0.0020674090030756848,,,,,0.788120139261136,0.9967916319816366,0.9236658308516222,0.8001602722048717,0.8812908992306927,,,,,,,,,,,,,,,,,,,,,,,,,,
550,yes/no,Is this a 60's motif?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,4,253,0.9984735973489671,-0.26318359375,No,4,50.0,0.0019390777523662726,22.0,0.001936092769937247,21.0,0.0019649851097843277,15.0,0.0019448542461409598,,,,,,,0.9079755756267406,0.9346262260259476,0.958411422117983,0.9877812438119247,,,,,,,,,,,,,,,,,,,,,,,,,,,
