image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_12_entropy,cluster_13_entropy
412,yes/no,Does his tie pair well with his suit?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,2,276,0.9967311990564253,-0.5066207051277161,Yes,2,46.0,0.0020804768342633146,15.0,0.002225194306785104,,,0.9879675110054511,0.9654013672997089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,yes/no,Does the man look happy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,10,195,0.9991856247294981,-0.0038160085678100586,No,10,30.0,0.0018516105819954979,97.0,0.0018587600436575375,54.0,0.0018564054861021908,0.9830851323895001,0.9740720917140284,0.9833270743424333,15.0,0.0018587074631570995,10.0,0.0018479605947070293,16.0,0.001861550371412899,3.0,0.0018468577131817733,20.0,0.0018707315272913111,17.0,0.0018614258700584867,24.0,0.001866901140146509,,,,,0.9654013672997089,0.9602297178607612,0.949701216438411,0.0,0.9372305632161296,0.9967828263127351,0.9553810531234105,,,,,,,,
414,yes/no,Is this photo in color?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,4,295,0.9974082219734056,-0.6839930415153503,Yes,4,37.0,0.0020167157786776828,40.0,0.0019952237127823214,18.0,0.0020387097765227243,0.9579044156819906,0.9481185866109569,1.0,20.0,0.002066108918092534,,,,,,,,,,,,,,,,,0.9835386311891134,,,,,,,,,,,,,,
415,yes/no,Is the man wearing a plain tie?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393224.jpg,9,201,0.9973592173165897,-0.12846381962299347,No,9,16.0,0.0020145217901237408,24.0,0.002024581605843681,37.0,0.0020232127941956345,0.9592101522724051,0.9859894062555719,0.9973114608656496,26.0,0.0020339360364028895,81.0,0.002040878842361409,56.0,0.0020523567527595877,44.0,0.002046130931972028,24.0,0.0020322779244194415,15.0,0.0020245795500419784,,,,,,,0.9510902942890812,0.9694949035697918,0.966054848088072,0.9380564777486883,0.9265419002141438,1.0,,,,,,,,,
416,yes/no,"Judging from the dress, was this taken in a Latin American country?",yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,8,194,0.9992893421214633,-0.6802998185157776,No,8,27.0,0.0018694903286641178,43.0,0.0018686461034192819,18.0,0.001879775736822042,0.9344745216267824,0.9613072939629967,0.9342064019134054,30.0,0.0018735029993553183,18.0,0.001862272970704159,126.0,0.0018843193981364925,33.0,0.0018600153846925725,19.0,0.001867472819214405,,,,,,,,,0.9629719687673245,0.9773429734731779,0.9703048778430601,0.975924590978431,0.9656476401164372,,,,,,,,,,
417,yes/no,Are the men on the sidewalk?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,0,300,0.9909655560935604,-0.2670884132385254,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,yes/no,Was this photo taken recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524297.jpg,4,106,0.9990866047591832,-0.0034121605567634106,No,4,16.0,0.0018615626752900582,123.0,0.0018759163980821055,75.0,0.0018862704637973916,0.9681390622295665,0.9852829540088761,0.9604081668355176,149.0,0.001878365147152786,,,,,,,,,,,,,,,,,0.97560826086045,,,,,,,,,,,,,,
419,yes/no,Does the guy have a tattoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,0,295,0.9842626205647235,-0.04044297710061073,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,yes/no,Is the man's visor providing his face enough protection?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393227.jpg,5,176,0.9992102953897315,-0.2768338620662689,No,5,17.0,0.0018673602911666884,15.0,0.0018610842814005628,123.0,0.0018897503132045167,0.9595784770480081,1.0,0.9724342565956388,142.0,0.0018840302451024224,15.0,0.0018896726427544929,,,,,,,,,,,,,,,0.9764769465022219,0.9967916319816366,,,,,,,,,,,,,
421,yes/no,Is the man riding on a dirt path?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131084.jpg,2,316,0.9821052103347563,-0.16387684643268585,Yes,2,26.0,0.0030326702654863177,15.0,0.0026756218297236093,,,0.9737515929092135,0.9718495448242642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,yes/no,Are the walls done in a summery color?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,5,232,0.9981147582407865,-0.6370302438735962,Yes,5,84.0,0.0020146315187791262,28.0,0.0019491392502107353,15.0,0.0019336089523323047,0.9798179141838219,0.9907251796309312,0.9949490477321437,18.0,0.0019588016304599425,40.0,0.0019435125211970117,,,,,,,,,,,,,,,0.977342973473178,0.9779659181929926,,,,,,,,,,,,,
423,yes/no,Is the curtain patterned?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,3,234,0.9938676534245374,-0.4622213840484619,Yes,3,26.0,0.0030712768456948652,30.0,0.002519665670282363,17.0,0.004200576624549252,0.9093233353400527,0.9901618381118774,0.9774178175281716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,yes/no,Are the windows the same size?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131074.jpg,9,294,0.9974644121026979,-0.5417677760124207,No,9,18.0,0.002058785803762014,10.0,0.0020680225743413137,19.0,0.0021240919929702454,0.9955380299191111,1.0,0.8580597279744429,71.0,0.0021126774614750707,15.0,0.0020744642423240044,16.0,0.0020770042670774885,15.0,0.00207888374231463,16.0,0.0020817220092703773,18.0,0.002080573507711136,,,,,,,0.9724042863820824,0.9877812438119246,0.9755307720176266,0.9500685975366211,0.9755307720176266,0.9915323997298832,,,,,,,,,
425,yes/no,Is there a shadow of a tree in the foreground?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,7,188,0.9834585035459696,-0.5505661368370056,Yes,7,15.0,0.0028108245312030307,17.0,0.002945639617883602,19.0,0.003099147241414801,0.9664572819896989,0.932718552659954,0.9975194757207203,124.0,0.0030531839382941326,107.0,0.003027425690734353,17.0,0.003030673645544531,24.0,0.0032314794234169163,,,,,,,,,,,0.9825097766627019,0.9826442928152196,0.9967828263127351,0.927694271103767,,,,,,,,,,,
426,yes/no,Did someone forget his luggage in the snow?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,8,153,0.9969796336263348,-0.13094952702522278,No,8,84.0,0.0020904748046339616,26.0,0.0021039866504886148,16.0,0.0020804146641403534,0.9817778045347813,0.9098410046750501,0.9401204074720739,15.0,0.00210082751237039,67.0,0.0020982428155603785,78.0,0.002085283872345567,29.0,0.002117810003484695,28.0,0.0021120258111797375,,,,,,,,,0.9018972358711528,0.9660846808004283,0.9721328631243454,0.8854571607491718,0.8986547565311712,,,,,,,,,,
427,yes/no,Is it daytime?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,8,235,0.9855870123620242,-0.18023264408111572,Yes,8,15.0,0.0027147084617420926,16.0,0.0027008545656905633,15.0,0.0031838533450393837,0.944623214254579,0.9681390622295665,0.9182958340544896,19.0,0.002970582297472166,41.0,0.0028370114185779726,105.0,0.0029181463761983823,45.0,0.0028789377688751357,26.0,0.003047639572570456,,,,,,,,,0.989497538622715,0.9742791844315025,0.975216251568253,0.9800510484135025,0.9932180545004212,,,,,,,,,,
428,yes/no,Is the person wearing a hat?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393230.jpg,8,188,0.9836926794650968,-0.45156899094581604,Yes,8,15.0,0.002830384637190199,135.0,0.0031754217326192004,18.0,0.003171629133986396,0.9285012313356796,0.968381962370018,0.9915323997298832,42.0,0.0030626401185333764,15.0,0.0030824706728549314,17.0,0.0031459020098343576,23.0,0.0032781296119464907,54.0,0.003094482501172433,,,,,,,,,0.9668902767061266,0.9877812438119247,0.9967828263127351,0.9224409677146627,0.96663683284458,,,,,,,,,,
429,yes/no,Is the dog wearing a collar?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,2,255,0.9937524285406091,-0.5533023476600647,Yes,2,220.0,0.0026266551942854296,56.0,0.002578036092033575,,,0.9857367969593005,0.9728798339939599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,yes/no,Is it a clear day?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,3,236,0.9764587800380367,-0.07131106406450272,Yes,3,17.0,0.003350247371401242,201.0,0.0035131062656215337,44.0,0.0034920692450149896,0.8919296718389884,0.9837701567823066,0.9548704026008977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,yes/no,Is there a body of water here?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131087.jpg,2,303,0.9841951144566576,-0.00148651166819036,Yes,2,15.0,0.0027319512322262086,23.0,0.003758553970525114,,,0.9613833012053531,0.8950252083920532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,yes/no,Is the light on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,7,235,0.9990337230399442,-0.5320413112640381,No,7,24.0,0.0019160561630467497,27.0,0.001889746397296055,31.0,0.0018979656010384021,0.9265419002141438,0.9816515199222768,0.9884417163620965,35.0,0.0019016992482509298,16.0,0.0018991255264835614,44.0,0.0019106418743135756,67.0,0.0019157638071114467,,,,,,,,,,,0.9741867829828257,0.9414280318460245,0.9755035302650034,0.9729972805756955,,,,,,,,,,,
433,yes/no,Is the room messy?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,7,193,0.9983125508982411,-0.07371953129768372,No,7,19.0,0.0019870851678861893,87.0,0.0019753184515556394,38.0,0.0019809665816052356,0.8614856395892376,0.9772256742449706,0.9733589790154389,70.0,0.001975701892046612,28.0,0.001983297246852428,24.0,0.001966885743153589,15.0,0.0019516059588095779,,,,,,,,,,,0.9847354573446028,0.954284565064943,0.9829829070554726,0.9949490477321437,,,,,,,,,,,
434,yes/no,Is this a TV screen?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,5,225,0.9985617090924123,-0.3538581132888794,No,5,25.0,0.0019416262598304535,86.0,0.0019402038928979437,39.0,0.0019426304004214888,0.9069758075430853,0.9855147471918717,0.9800425621124161,49.0,0.0019436600690497141,27.0,0.001948241044812945,,,,,,,,,,,,,,,0.977308907249081,0.9479272264839022,,,,,,,,,,,,,
435,yes/no,Is there a laptop in the image?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131075.jpg,3,306,0.9888173096555443,-0.052329834550619125,Yes,3,21.0,0.0028230029050263046,20.0,0.0027703622271909372,27.0,0.002729835959118695,0.978033486181519,0.9927376486136672,0.9344909209500865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,yes/no,Is the animal a mammal?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000137045.jpg,1,278,0.9850754865194733,-0.027721362188458443,Yes,1,16.0,0.0048978424034078335,,,,,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,yes/no,Are there rocks in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,1,264,0.9941070584223215,-0.029671723023056984,Yes,1,15.0,0.0027019571486790184,,,,,0.9613833012053531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,yes/no,Has the sheep recently been shaved?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,3,172,0.9972721213391723,-0.5380630493164062,No,3,297.0,0.0021047984040103115,48.0,0.002111093527815642,15.0,0.0020769392805644617,0.9805533867813411,0.975786892930398,0.9602297178607612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,yes/no,Are there three sheep?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131093.jpg,5,277,0.9924996318763104,-0.3542296588420868,Yes,5,18.0,0.0027654528396942896,56.0,0.0024538449246569423,16.0,0.002422585245217033,0.8783471047618534,0.9721485509075299,0.9592101522724052,17.0,0.0025061136097800016,17.0,0.0024961401244125827,,,,,,,,,,,,,,,0.9856676426534905,0.9519839065438831,,,,,,,,,,,,,
440,yes/no,Is the man having a good time?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524311.jpg,8,254,0.9939530715559461,-0.01584663614630699,Yes,8,29.0,0.0026285998052386424,16.0,0.002506545388573503,27.0,0.0024811489348206335,0.9951756793098177,0.985056822321508,0.9502839500170489,47.0,0.002504518372386576,27.0,0.0024258129502180504,16.0,0.0024105954632959894,21.0,0.0026654034321561292,59.0,0.00250167042575213,,,,,,,,,0.9567315566755752,0.977777592259756,0.9414280318460245,0.9424257960378288,0.9681648798782794,,,,,,,,,,
441,yes/no,Could this photo be from a zoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,289,0.9825191329264339,-0.0371050089597702,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,yes/no,Are the animals eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,7,309,0.9840229581279262,-0.33636748790740967,Yes,7,26.0,0.0031971772397062356,32.0,0.0029432432684495546,15.0,0.0030552528595200737,0.9131226292013046,0.9641629356137634,0.8830374409547587,15.0,0.0029096284006078182,22.0,0.0028416918338224225,17.0,0.003289482208805862,27.0,0.0030228354120081656,,,,,,,,,,,0.9877812438119247,0.9666425652015439,0.9975025463691152,0.960267607603483,,,,,,,,,,,
443,yes/no,Is there a zebra?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,3,192,0.9967487460876427,-0.028189711272716522,No,3,311.0,0.0020884380043921236,19.0,0.0020830047381708867,15.0,0.0020773240094045893,0.9842128009609634,0.9656476401164373,0.9877812438119246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,yes/no,Is the giraffe eating the tree?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,4,220,0.9987769809616788,-0.38046324253082275,No,4,150.0,0.0018973867876153838,24.0,0.0019081135554317754,18.0,0.0019095329166336167,0.9797655941309938,0.9195861945271689,0.9915323997298832,22.0,0.0018946965798808694,,,,,,,,,,,,,,,,,0.9529125160336603,,,,,,,,,,,,,,
445,yes/no,Are both giraffes standing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,4,267,0.9978374994987634,-0.5712001919746399,No,4,15.0,0.0019983054593616743,105.0,0.001992069409208281,16.0,0.001991202519045699,0.8983958159908183,0.9743745767992221,0.9618974703476992,17.0,0.0019984434437511967,,,,,,,,,,,,,,,,,0.951983906543883,,,,,,,,,,,,,,
446,yes/no,Are they at a zoo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,283,0.985044001885549,-0.23039542138576508,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,yes/no,Are some of the trees dead?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,275,0.988227525750401,-0.23528894782066345,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,yes/no,Are any of the animals eating?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,7,305,0.9842517167784779,-0.41906800866127014,Yes,7,26.0,0.0032220187926053495,38.0,0.0029047112328516003,17.0,0.0031260348200120294,0.9131226292013046,0.9633065988428693,0.8702290979524686,28.0,0.0028230727124568004,17.0,0.0033453728237041154,21.0,0.0030118113670499947,6.0,0.0029968525373153102,,,,,,,,,,,0.956948824997087,0.9975025463691152,0.9420864622689729,0.0,,,,,,,,,,,
449,yes/no,Is the giraffe in the shade?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,7,280,0.9977921347897019,-0.4883396327495575,No,7,17.0,0.002092988819357023,35.0,0.0020694137631654926,14.0,0.002027471164364698,0.8726389366057715,0.95845441934051,0.9657130652315669,63.0,0.002041911721028617,16.0,0.0020238329746814303,19.0,0.002001342137488788,9.0,0.0019785342082831742,,,,,,,,,,,0.9620567840017002,0.9414280318460245,0.9732425514710831,1.0,,,,,,,,,,,
450,yes/no,Are these giraffes living free range?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,2,146,0.9985077501643341,-0.12748786807060242,No,2,407.0,0.001945355785347117,16.0,0.0019448993822510211,,,0.9866068723776102,0.886859507142915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,yes/no,Is there a rock near the giraffe?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,7,232,0.9961512232763269,-0.27749305963516235,No,7,58.0,0.0021212385586729,18.0,0.0020923183335723825,18.0,0.0021148910578828416,0.968806596873869,0.9736669121131954,0.9388201415867106,67.0,0.002110557911695642,15.0,0.0020979349725852455,18.0,0.0021078483633792193,24.0,0.002099529713697226,,,,,,,,,,,0.9717230688344276,0.9446232142545791,0.9955380299191111,0.9776902310822042,,,,,,,,,,,
452,yes/no,Are they moving?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,5,243,0.9910065757950779,-0.07646968960762024,Yes,5,21.0,0.002614477758124783,8.0,0.002523601879145352,120.0,0.00264338645901028,0.942853596811846,1.0,0.9652621740280733,21.0,0.0025238231023403442,22.0,0.002507106707490782,,,,,,,,,,,,,,,0.9416964533717589,0.9737865837049762,,,,,,,,,,,,,
453,yes/no,Is this man angry?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,9,171,0.9992598322655243,-0.16407418251037598,No,9,19.0,0.0018810065749314403,28.0,0.001876696059686068,27.0,0.0018770687651103594,0.9892422967543257,0.9761557074062762,0.9643682935866033,7.0,0.0018710130867782592,11.0,0.0018660396884651806,47.0,0.001884204223109805,119.0,0.0018996698517219587,21.0,0.0018986530800383498,37.0,0.0019062564779548548,,,,,,,0.9852281360342515,0.9681300137657637,0.9703906780504907,0.9771458802820434,0.8924709137188214,0.9373550634130486,,,,,,,,,
454,yes/no,Are there flowers in the vase?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,4,256,0.9870241017646286,-0.01875370368361473,Yes,4,18.0,0.0036040451632198245,30.0,0.003255837111727709,15.0,0.0027245555074522083,0.8424887242433627,0.9504581666683132,0.9718495448242642,15.0,0.003046519178436423,,,,,,,,,,,,,,,,,0.9446232142545791,,,,,,,,,,,,,,
455,yes/no,Are the flowers open?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,5,357,0.9855253150031574,-0.09731602668762207,Yes,5,16.0,0.003151414484276137,44.0,0.0029798853752443983,15.0,0.0026437208180809025,0.9886994082884974,0.9660356189265378,0.9446232142545791,55.0,0.0028458767927875264,16.0,0.0028504079395731204,,,,,,,,,,,,,,,0.9812030286359715,0.9320201587042914,,,,,,,,,,,,,
456,yes/no,Are all the flowers white?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000030.jpg,5,225,0.9950053114162528,-0.345598965883255,No,5,31.0,0.002086942276173708,63.0,0.002071093844608083,27.0,0.002062191761881265,0.9196029809291423,0.9879325201459273,0.9929281551787843,77.0,0.0020690189680187083,24.0,0.002065982435733136,,,,,,,,,,,,,,,0.9762922655923939,0.9744707946273875,,,,,,,,,,,,,
457,yes/no,Is the man standing on both foot?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,7,288,0.9988793504088005,-0.23377634584903717,No,7,23.0,0.0019035327314350624,17.0,0.0018948278861161947,19.0,0.0019052392946241746,0.9000719974005987,0.9363348190250749,0.9975194757207203,15.0,0.0018944781097554068,24.0,0.0018901046876258806,15.0,0.0018979835524905024,29.0,0.0019012062364864137,,,,,,,,,,,0.9877812438119247,0.9592301465966596,0.9500685975366211,0.9393482560227614,,,,,,,,,,,
458,yes/no,Was this picture likely taken recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,6,298,0.9990386253997743,-0.2522905170917511,No,6,19.0,0.0018640710995194308,24.0,0.0018802621510843477,22.0,0.00188857107657832,0.9687152128461037,0.9054129626675887,0.998145975216737,29.0,0.0018753636724862172,29.0,0.0018741385202179833,24.0,0.0018936000011278195,,,,,,,,,,,,,0.9513086369859298,0.9671441365986523,1.0,,,,,,,,,,,,
459,yes/no,Do the gentleman's socks match his shoes and belt?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524320.jpg,8,261,0.9991940157233336,-0.3857079744338989,No,8,16.0,0.0018472146367653037,15.0,0.0018448356195454852,16.0,0.0018646574504202179,0.9886085007312413,0.9949490477321437,0.8957541375001011,16.0,0.0018659919479631012,24.0,0.0018550812930585119,21.0,0.0018526919745390825,20.0,0.001853771858560371,21.0,0.00185926330985761,,,,,,,,,0.8194483718728035,0.9558902111251072,0.997618320255157,0.9927376486136672,0.9420864622689729,,,,,,,,,,
460,yes/no,Are the zebras facing the same direction?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000240304.jpg,5,286,0.9976623537195907,-0.4201904535293579,No,5,23.0,0.002095991345495686,18.0,0.002100391509030698,186.0,0.002094639895886993,0.9765762937075554,0.9656336071428252,0.9786352018023489,15.0,0.0021437859694382892,10.0,0.0020320159144267195,,,,,,,,,,,,,,,0.9709505944546686,0.9372305632161296,,,,,,,,,,,,,
461,yes/no,Is this a horse?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000034.jpg,13,224,0.9972579109920647,-0.004053930751979351,No,13,15.0,0.00209409128356558,16.0,0.00209691714115017,73.0,0.0020744084542503555,0.9967916319816366,0.9886994082884974,0.9760482375857277,49.0,0.0020897362962958833,55.0,0.002062278603150376,28.0,0.0020889925308756607,10.0,0.00206252552152562,29.0,0.002071981881719322,17.0,0.0020725043677733844,20.0,0.002066545090904982,24.0,0.0020760776701021174,20.0,0.0020776107973747198,0.9856160286702607,0.985185960380028,0.9850714896676578,0.9709505944546686,0.9912920730740395,0.9770358764490155,0.9794359242226801,0.9195861945271689,0.9008047485295136,17.0,0.002067177669363961,,,0.903881788208597,
462,yes/no,Are they drinking wine at the child's party?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,3,306,0.9886861978506835,-0.2154441773891449,Yes,3,26.0,0.0029449462831770733,41.0,0.0026593945067671806,25.0,0.002602721299711809,0.938007311034084,0.9810011741101758,0.9706252067822185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,yes/no,Is the man wearing glasses?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,1,275,0.9899715260956027,-0.019088154658675194,Yes,1,16.0,0.0035332955239856362,,,,,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,yes/no,Is this a good dessert?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,2,318,0.9936024457501675,-0.09122651815414429,Yes,2,15.0,0.0024665264305522416,36.0,0.0023688523519136977,,,1.0,0.9917895208553738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,yes/no,Are those kites in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,2,248,0.9828268615783957,-0.02870563603937626,Yes,2,29.0,0.0038017550950032305,15.0,0.0033302380482046895,,,0.9801357285547446,0.9859247724121322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,yes/no,Is this a hot dog?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,4,238,0.9875941573859255,-0.014996054582297802,Yes,4,15.0,0.0027612185439858895,13.0,0.0031415051783609963,8.0,0.0027227416418929033,1.0,0.9610115714257865,0.985056822321508,13.0,0.0029394250596635175,,,,,,,,,,,,,,,,,0.9750318782181051,,,,,,,,,,,,,,
467,yes/no,Is there ketchup on the hot dog?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,4,257,0.998802845371893,-0.25116032361984253,No,4,59.0,0.0019257988379846275,37.0,0.001927999287494931,35.0,0.001923063181719479,0.9518024844445583,0.9568394061400002,0.9587664939190434,34.0,0.001927570469343282,,,,,,,,,,,,,,,,,0.9892248603703082,,,,,,,,,,,,,,
468,yes/no,Has this hot dog been grilled?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,6,206,0.9978044870746035,-0.2955838143825531,No,6,17.0,0.0020004362728373876,17.0,0.001999897307025134,78.0,0.002032590082144894,0.9856676426534905,0.9963890537299693,0.9707291484600158,24.0,0.002030339447401996,70.0,0.0020250686607863637,36.0,0.0019989225245315334,,,,,,,,,,,,,0.9949671891627881,0.9950993164513449,0.9593928150345552,,,,,,,,,,,,
469,yes/no,Have you tried a hot dog like this before?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,8,192,0.9976496367801152,-0.4196014106273651,Yes,8,56.0,0.0020587833671498316,15.0,0.0020705418997263403,17.0,0.0020702119975965737,0.9702365173905659,1.0,0.903881788208597,15.0,0.0020663389687244856,21.0,0.002072379103902391,18.0,0.0020879116797052327,132.0,0.002100453525235937,34.0,0.002061778282143104,,,,,,,,,1.0,0.9907017951253161,0.9656336071428252,0.9818272363474071,0.962772908522986,,,,,,,,,,
470,yes/no,Is this a toy-sized truck?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,3,406,0.9962685588692154,-0.09226541966199875,No,3,15.0,0.002083580661096957,33.0,0.0020544714559614886,15.0,0.002056748525709361,0.9018972358711528,0.9862230759143288,0.9543063494363562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,yes/no,Is there a carpet on the floor?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,4,258,0.9876470194980344,-0.35892415046691895,Yes,4,15.0,0.00314023948078726,22.0,0.002866729325546332,85.0,0.0029590698238040627,0.8830374409547587,0.9658234187802699,0.9562242579264398,15.0,0.003055517980524831,,,,,,,,,,,,,,,,,0.9189900464321514,,,,,,,,,,,,,,
472,yes/no,Is this plane landing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,6,134,0.9964093903761395,-0.19042296707630157,No,6,15.0,0.0020188416391094875,15.0,0.0020853905481636507,15.0,0.0020372862919312237,0.9664572819896989,0.9182958340544896,0.9877812438119246,145.0,0.0020378477886217527,86.0,0.0020209404821376242,15.0,0.002014580124413094,,,,,,,,,,,,,0.9870029134482791,0.9858615140811032,0.9949490477321437,,,,,,,,,,,,
473,yes/no,Is the plane taking off?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,4,134,0.9970133059079419,-0.047935303300619125,No,4,165.0,0.0020042717740727427,15.0,0.002061453404295573,64.0,0.00199776108910908,0.9868039015225973,0.9182958340544896,0.9904759270666212,15.0,0.001984286486882822,,,,,,,,,,,,,,,,,0.9718495448242642,,,,,,,,,,,,,,
